Date,S&P Price,S&P Dividend,S&P Earnings,CPI,Long Rate,Real Price,Real Dividend,Real Earnings,CAPE10,Mean,Median,MoM Price,Div Yield,MoM TR,TR+1,3 month TR,6 month TR,12 month TR,24 month TR,36 month TR
1905.1,9.36,0.33,0.64,8.28,3.44,272.47,9.51,18.63,19.9,17.48,17.08,0.014084507,0.002938034,0.017022541,1.017022541,0.063536657,0.025476066,0.079072515,-0.224472057,0.022914575
1905.11,9.31,0.33,0.66,8.37,3.44,267.94,9.45,18.85,19.44,17.48,17.09,-0.00534188,0.002953813,-0.002388067,0.997611933,0.061603876,0.004038472,0.107429157,-0.263714581,0.098666059
1905.12,9.54,0.33,0.67,8.47,3.43,271.47,9.39,19.07,19.58,17.49,17.1,0.024704619,0.0028826,0.027587218,1.027587218,0.010954837,-0.006904775,0.071581535,-0.242796746,0.097334127
1906.01,9.87,0.34,0.68,8.47,3.43,280.87,9.56,19.28,20.13,17.5,17.1,0.034591195,0.002870652,0.037461847,1.037461847,-0.035786816,-0.064209731,0.007097966,-0.235126699,0.065115834
1906.02,9.8,0.34,0.69,8.47,3.45,278.87,9.72,19.49,19.87,17.51,17.11,-0.007092199,0.002891156,-0.004201042,0.995798958,-0.054224937,0.012291547,-0.016658574,-0.255762488,0.043066957
1906.03,9.56,0.35,0.69,8.47,3.47,272.04,9.89,19.71,19.26,17.51,17.13,-0.024489796,0.003050907,-0.021438889,0.978561111,-0.017666082,0.069630698,-0.089755352,-0.204377261,0.084537174
1906.04,9.43,0.35,0.7,8.47,3.49,268.34,10.05,19.92,18.88,17.52,17.13,-0.013598326,0.003092966,-0.010505361,0.989494639,-0.029477833,0.052264944,-0.071938481,-0.148645522,0.149219959
1906.05,9.18,0.36,0.71,8.56,3.51,258.33,10.11,19.91,18.05,17.52,17.13,-0.026511135,0.003267974,-0.023243161,0.976756839,0.070330131,0.102974824,-0.078590272,-0.077436684,0.219978044
1906.06,9.3,0.37,0.72,8.56,3.53,261.7,10.27,20.12,18.17,17.52,17.13,0.013071895,0.003315412,0.016387308,1.016387308,0.088866707,0.079032008,-0.118498389,-0.086963368,0.225784281
1906.07,9.06,0.37,0.72,8.28,3.55,263.74,10.79,21.03,18.2,17.52,17.13,-0.025806452,0.003403238,-0.022403214,0.977596786,0.084225565,0.076200511,-0.059916324,-0.027683391,0.276202668
1906.08,9.73,0.38,0.73,8.47,3.57,276.88,10.72,20.77,18.97,17.53,17.16,0.073951435,0.003254539,0.077205974,1.077205974,0.030499649,-0.0285986,-0.188540741,-0.054888862,0.2175096
1906.09,10.03,0.38,0.74,8.56,3.59,282.25,10.76,20.75,19.2,17.53,17.19,0.030832477,0.003157195,0.033989672,1.033989672,-0.00903205,-0.149010355,-0.21977831,-0.092093697,0.182784521
1906.1,9.73,0.39,0.75,8.75,3.61,267.85,10.69,20.51,18.1,17.54,17.2,-0.029910269,0.003340185,-0.026570084,0.973429916,-0.007401646,-0.118034366,-0.281301366,-0.052042787,0.224094766
1906.11,9.93,0.39,0.75,8.85,3.63,270.42,10.74,20.49,18.14,17.54,17.21,0.020554985,0.00327291,0.023827895,1.023827895,-0.05734912,-0.164613999,-0.335139937,-0.00791301,0.194068739
1906.12,9.84,0.4,0.76,8.94,3.65,265.12,10.78,20.48,17.66,17.54,17.21,-0.009063444,0.003387534,-0.00567591,0.99432409,-0.141254119,-0.183062593,-0.293377845,0.024032321,0.219315662
1907.01,9.56,0.4,0.75,8.85,3.67,260.34,10.98,20.47,17.22,17.54,17.22,-0.028455285,0.00348675,-0.024968534,0.975031466,-0.11145769,-0.126479066,-0.24051748,0.057608962,0.22837817
1907.02,9.26,0.41,0.74,9.04,3.69,246.86,10.84,19.82,16.22,17.53,17.21,-0.031380753,0.003689705,-0.027691048,0.972308952,-0.113790673,-0.164650927,-0.243154522,0.060737328,0.223115998
1907.03,8.35,0.41,0.74,8.94,3.7,224.97,11.05,19.8,14.69,17.52,17.21,-0.098272138,0.004091816,-0.094180322,0.905819678,-0.048685501,-0.083159595,-0.125924288,0.19147877,0.388710721
1907.04,8.39,0.41,0.73,8.94,3.72,226.05,11.14,19.58,14.67,17.51,17.2,0.004790419,0.004072308,0.008862727,1.008862727,-0.016905639,-0.18511719,-0.082652971,0.238301487,0.348652751
1907.05,8.1,0.42,0.72,9.13,3.74,213.69,10.99,18.95,13.79,17.5,17.19,-0.034564958,0.004320988,-0.030243971,0.969756029,-0.057390791,-0.204128317,0.001251981,0.324034257,0.373276251
1907.06,7.84,0.42,0.71,9.23,3.75,204.7,10.97,18.54,13.14,17.49,17.16,-0.032098765,0.004464286,-0.02763448,0.97236552,-0.036238378,-0.135035134,0.035774207,0.390563858,0.350297743
1907.07,8.14,0.42,0.7,9.23,3.77,212.53,11.05,18.32,13.59,17.48,17.13,0.038265306,0.004299754,0.04256506,1.04256506,-0.171104176,-0.130550293,0.034287303,0.357541569,0.235445046
1907.08,7.53,0.43,0.69,9.23,3.79,196.6,11.14,18.1,12.51,17.46,17.13,-0.074938575,0.004758743,-0.070179832,0.929820168,-0.155671645,-0.093976994,0.164705595,0.500395228,0.366742234
1907.09,7.45,0.43,0.69,9.23,3.8,194.52,11.23,17.89,12.33,17.45,17.13,-0.01062417,0.004809843,-0.005814327,0.994185673,-0.102511611,-0.046643551,0.163651709,0.515959548,0.389970134
1907.1,6.64,0.43,0.68,9.32,3.82,171.6,11.2,17.49,10.83,17.43,17.13,-0.108724832,0.005396586,-0.103328246,0.896671754,0.048925188,0.125741049,0.318991255,0.70321009,0.627989116
1907.11,6.25,0.44,0.67,8.94,3.84,168.39,11.77,18.01,10.59,17.4,17.13,-0.05873494,0.005866667,-0.052868273,0.947131727,0.0730695,0.258057049,0.492174135,0.795970018,0.724249292
1907.12,6.57,0.44,0.66,8.75,3.85,180.86,12.11,18.17,11.33,17.39,17.11,0.0512,0.005580923,0.056780923,1.056780923,0.062249339,0.197475467,0.449193623,0.725555382,0.59310074
1908.01,6.85,0.44,0.65,8.66,3.87,190.64,12.15,18.18,11.9,17.37,17.1,0.04261796,0.005352798,0.047970758,1.047970758,0.073232927,0.189588419,0.392538911,0.617388336,0.56355418
1908.02,6.6,0.43,0.65,8.56,3.86,185.73,12.19,18.2,11.55,17.35,17.1,-0.03649635,0.005429293,-0.031067057,0.968932943,0.172391023,0.285514371,0.401524299,0.61607096,0.648241178
1908.03,6.87,0.43,0.64,8.56,3.85,193.32,12.1,18.01,11.98,17.33,17.09,0.040909091,0.005215915,0.046125006,1.046125006,0.127301682,0.220584086,0.363129937,0.588776237,0.563810465
1908.04,7.24,0.43,0.63,8.66,3.84,201.5,11.88,17.63,12.45,17.32,17.08,0.053857351,0.004949355,0.058806706,1.058806706,0.10841588,0.171664883,0.349872455,0.470166369,0.476850266
1908.05,7.63,0.42,0.63,8.66,3.83,212.35,11.78,17.44,13.08,17.31,17.08,0.053867403,0.004587156,0.058454559,1.058454559,0.096489435,0.186094173,0.322378663,0.371559084,0.431124782
1908.06,7.64,0.42,0.62,8.66,3.82,212.63,11.69,17.26,13.05,17.29,17.07,0.001310616,0.004581152,0.005891768,1.005891768,0.082748394,0.210207359,0.342535707,0.303660329,0.457019765
1908.07,7.92,0.42,0.61,8.75,3.82,218.02,11.47,16.88,13.35,17.28,17.05,0.036649215,0.004419192,0.041068407,1.041068407,0.05706252,0.170605639,0.312538175,0.194489232,0.399445644
1908.08,8.26,0.41,0.61,8.75,3.81,227.38,11.38,16.7,13.88,17.27,17.05,0.042929293,0.0041364,0.047065693,1.047065693,0.081719655,0.090243976,0.288218444,0.173465845,0.278405986
1908.09,8.17,0.41,0.6,8.75,3.8,224.91,11.29,16.52,13.7,17.26,17.05,-0.010895884,0.004181967,-0.006713917,0.993286083,0.117717991,0.11678495,0.302760556,0.194489832,0.222684289
1908.1,8.27,0.41,0.59,8.85,3.79,225.21,11.08,16.16,13.69,17.25,17.04,0.012239902,0.004131399,0.016371301,1.016371301,0.107413816,0.152097733,0.291297485,0.234268317,0.215330776
1908.11,8.83,0.4,0.59,8.94,3.78,237.9,10.87,15.81,14.44,17.24,17.03,0.067714631,0.003775009,0.071489641,1.071489641,0.007880343,0.114901914,0.203592781,0.155528199,0.184667893
1908.12,9.03,0.4,0.58,9.04,3.77,240.73,10.66,15.46,14.58,17.23,17.03,0.022650057,0.003691399,0.026341456,1.026341456,-0.000834774,0.109343533,0.190700369,0.099301511,0.16431592
1909.01,9.06,0.4,0.6,8.94,3.76,244.1,10.87,16.03,14.76,17.23,17.03,0.003322259,0.003679176,0.007001435,1.007001435,0.040349792,0.121247098,0.161467248,0.122808251,0.162455387
1909.02,8.8,0.41,0.61,9.04,3.77,234.6,10.84,16.26,14.17,17.22,17.02,-0.028697572,0.003882576,-0.024814996,0.975185004,0.106184799,0.181587307,0.153080943,0.176034678,0.186743905
1909.03,8.92,0.41,0.63,9.04,3.79,237.8,10.93,16.66,14.34,17.21,17.01,0.013636364,0.003830344,0.017466707,1.017466707,0.110270357,0.16652768,0.16553543,0.147220396,0.204829452
1909.04,9.32,0.41,0.64,9.23,3.8,243.34,10.79,16.71,14.65,17.2,16.98,0.044843049,0.003665951,0.048509001,1.048509001,0.077759717,0.120822868,0.089115022,0.094066525,0.189613121
1909.05,9.63,0.42,0.66,9.32,3.81,248.87,10.77,16.93,14.95,17.19,16.96,0.033261803,0.003634476,0.036896278,1.036896278,0.068164477,0.079550377,0.037190876,0.082235234,0.150776855
1909.06,9.8,0.42,0.67,9.42,3.82,250.7,10.74,17.14,15.04,17.19,16.94,0.017653167,0.003571429,0.021224596,1.021224596,0.050669931,0.07333782,-0.028956681,0.085274497,0.131564763
1909.07,9.94,0.42,0.69,9.42,3.84,254.28,10.83,17.52,15.23,17.18,16.92,0.014285714,0.003521127,0.017806841,1.017806841,0.03995617,0.035870907,-0.089939436,0.066213289,0.117565398
1909.08,10.18,0.43,0.7,9.51,3.85,257.82,10.81,17.73,15.42,17.18,16.92,0.024144869,0.003519974,0.027664843,1.027664843,0.010659313,-0.024125483,-0.089078525,-0.007617076,0.116862007
1909.09,10.19,0.43,0.72,9.61,3.86,255.52,10.78,17.93,15.25,17.17,16.92,0.000982318,0.003516519,0.004498838,1.004498838,0.0215747,-0.000850601,-0.083108691,-0.061466604,0.122037489
1909.1,10.23,0.43,0.73,9.8,3.87,251.54,10.65,17.95,14.99,17.17,16.91,0.003925417,0.00350277,0.007428187,1.007428187,-0.003928303,-0.028289792,-0.044164237,-0.058829751,0.11603258
1909.11,10.18,0.44,0.75,9.9,3.89,247.9,10.63,18.14,14.75,17.16,16.91,-0.004887586,0.003601834,-0.001285752,0.998714248,-0.034417924,-0.039238095,-0.039934256,-0.015723664,0.109571246
1909.12,10.3,0.44,0.76,9.99,3.9,248.44,10.61,18.33,14.75,17.15,16.9,0.011787819,0.003559871,0.01534769,1.01534769,-0.021951699,-0.095305037,-0.076760585,-0.022158764,0.058150098
1910.01,10.08,0.44,0.76,9.9,3.91,245.47,10.78,18.45,14.55,17.14,16.9,-0.021359223,0.003637566,-0.017721657,0.982278343,-0.024457565,-0.121453688,-0.03328462,0.000850768,0.072686327
1910.02,9.72,0.45,0.76,9.9,3.92,236.7,10.84,18.39,14,17.14,16.9,-0.035714286,0.003858025,-0.031856261,0.968143739,-0.004991985,-0.066558806,0.019906439,0.029193928,0.073607835
1910.03,9.96,0.45,0.75,10.09,3.92,237.97,10.69,17.98,14.05,17.13,16.9,0.024691358,0.00376506,0.028456418,1.028456418,-0.074999709,-0.082328119,-0.015713838,0.033713279,0.028863031
1910.04,9.72,0.45,0.75,10.18,3.93,230.07,10.65,17.75,13.56,17.12,16.9,-0.024096386,0.003858025,-0.020238361,0.979761639,-0.099427887,-0.016336604,0.004546354,0.092275009,0.053701021
1910.05,9.56,0.45,0.75,9.99,3.93,230.59,10.91,18.03,13.57,17.11,16.89,-0.016460905,0.003922594,-0.012538311,0.987461689,-0.061875704,-0.000724592,0.043429188,0.109513091,0.042937294
1910.06,9.1,0.46,0.75,9.9,3.94,221.6,11.08,18.14,13.02,17.09,16.89,-0.048117155,0.004212454,-0.043904701,0.956095299,-0.007922602,0.020498016,0.117637572,0.165308222,0.04134295
1910.07,8.64,0.46,0.74,9.9,3.95,210.4,11.14,18.08,12.34,17.08,16.89,-0.050549451,0.004436728,-0.046112722,0.953887278,0.092264997,0.100357906,0.171584981,0.228012114,0.111778134
1910.08,8.85,0.46,0.74,9.8,3.95,217.61,11.31,18.2,12.75,17.07,16.88,0.024305556,0.00433145,0.028637006,1.028637006,0.065184445,0.092630629,0.089427521,0.226079347,0.114834918
1910.09,8.91,0.46,0.74,9.7,3.96,221.23,11.48,18.31,12.94,17.06,16.86,0.006779661,0.004302282,0.011081943,1.011081943,0.028647582,0.072590522,0.023603765,0.223741002,0.11822529
1910.1,9.32,0.47,0.74,9.42,3.96,238.42,11.9,18.8,13.92,17.05,16.85,0.046015713,0.004202432,0.050218145,1.050218145,0.007409291,0.021229781,-0.015343131,0.167598685,0.03620877
1910.11,9.31,0.47,0.73,9.23,3.97,243.08,12.21,19.13,14.16,17.04,16.84,-0.001072961,0.004206946,0.003133985,1.003133985,0.025766602,0.044185797,0.025217639,0.155724233,0.011842244
1910.12,9.05,0.47,0.73,9.23,3.97,236.29,12.27,19.06,13.74,17.03,16.83,-0.02792696,0.004327808,-0.023599152,0.976400848,0.04271914,0.095188383,0.059141562,0.146127517,0.040166382
1911.01,9.27,0.47,0.72,9.23,3.98,242.04,12.27,18.75,14.05,17.02,16.82,0.024309392,0.004225099,0.028534491,1.028534491,0.013718843,0.064730825,0.035310691,0.109619594,0.057651167
1911.02,9.43,0.47,0.71,8.94,3.98,254.07,12.66,19.04,14.72,17.02,16.82,0.017259978,0.004153411,0.02141339,1.02141339,0.017956516,-0.002931556,0.009106217,0.052653257,0.053869078
1911.03,9.32,0.47,0.7,9.04,3.99,248.46,12.53,18.53,14.37,17.01,16.81,-0.011664899,0.004202432,-0.007462467,0.992537533,0.050319632,-0.045671443,0.050216206,0.045288525,0.046757271
1911.04,9.28,0.47,0.68,8.75,3.99,255.46,12.94,18.81,14.75,17,16.81,-0.004291845,0.004220546,-7.13E-05,0.9999287,0.050321627,-0.035812618,0.087331615,0.048932203,0.026609621
1911.05,9.48,0.47,0.67,8.75,3.99,260.97,12.94,18.49,15.05,17,16.8,0.021551724,0.004131505,0.025683229,1.025683229,-0.020519611,-0.0181655,0.063333385,-0.000471421,0.011762593
1911.06,9.67,0.47,0.66,8.75,3.99,266.2,12.94,18.17,15.33,16.99,16.77,0.020042194,0.004050327,0.024092522,1.024092522,-0.09139225,-0.032913809,0.042653049,-0.068264189,-0.012319861
1911.07,9.63,0.47,0.65,8.85,4,262.25,12.8,17.65,15.08,16.99,16.74,-0.004136505,0.004067151,-6.94E-05,0.9999306,-0.082007495,-0.027631522,0.048163074,-0.05104781,-0.062100757
1911.08,9.17,0.47,0.64,9.13,4,241.92,12.4,16.8,13.9,16.98,16.74,-0.047767394,0.004271174,-0.043496219,0.956503781,0.002403429,0.012073165,0.125434527,0.023321787,-0.014769121
1911.09,8.67,0.47,0.63,9.23,4,226.37,12.27,16.32,13,16.97,16.74,-0.054525627,0.004517493,-0.050008134,0.949991866,0.064360491,0.100476558,0.195522177,0.092439602,0.04204542
1911.1,8.72,0.47,0.61,9.23,4,227.68,12.27,16.01,13.07,16.96,16.73,0.005767013,0.00449159,0.010258603,1.010258603,0.05923357,0.127718154,0.185792455,0.052355194,0.036276644
1911.11,9.07,0.47,0.6,9.13,4.01,239.28,12.4,15.87,13.73,16.95,16.72,0.040137615,0.004318265,0.04445588,1.04445588,0.009646552,0.083006744,0.127296477,-0.013046397,-0.003201837
1911.12,9.11,0.47,0.59,9.04,4.01,242.86,12.53,15.73,13.93,16.94,16.71,0.004410143,0.004299305,0.008709448,1.008709448,0.033932176,0.0781387,0.082128734,-0.017915622,-0.049564122
1912.01,9.12,0.47,0.6,9.13,4.01,240.6,12.42,15.81,13.79,16.93,16.7,0.001097695,0.004294591,0.005392285,1.005392285,0.064654847,0.077948429,0.071774495,0.021578523,-0.033518011
1912.02,9.04,0.47,0.61,9.23,4.05,236.03,12.32,15.88,13.53,16.92,16.69,-0.00877193,0.004332596,-0.004439334,0.995560666,0.072659281,0.112009057,0.04315407,0.04435892,-0.037582816
1912.03,9.3,0.47,0.62,9.42,4.08,237.91,12.09,15.8,13.64,16.92,16.69,0.028761062,0.00421147,0.032972531,1.032972531,0.042755729,0.08636769,-0.004692063,-0.003293546,-0.040008731
1912.04,9.59,0.47,0.63,9.7,4.12,238.12,11.75,15.56,13.65,16.91,16.68,0.031182796,0.004084115,0.035266911,1.035266911,0.012486283,0.051497176,-0.035315272,-0.055844962,0.00109804
1912.05,9.58,0.47,0.64,9.7,4.16,237.87,11.77,15.79,13.65,16.9,16.68,-0.001042753,0.004088379,0.003045626,1.003045626,0.03668432,0.040895159,-0.060004517,-0.048499175,-0.020843907
1912.06,9.58,0.48,0.65,9.61,4.19,240.22,11.91,16.17,13.79,16.89,16.67,0,0.004175365,0.004175365,1.004175365,0.041823756,0.003700854,-0.106379814,-0.052724068,-0.009530709
1912.07,9.59,0.48,0.65,9.61,4.23,240.47,11.93,16.4,13.8,16.88,16.67,0.001043841,0.004171011,0.005214853,1.005214853,0.038529799,-0.005727486,-0.094652145,-0.105197209,-0.013937721
1912.08,9.81,0.48,0.66,9.7,4.27,243.58,11.84,16.47,13.98,16.87,16.65,0.022940563,0.004077472,0.027018035,1.027018035,0.004061833,-0.061919448,-0.090731835,-0.124577347,0.004996188
1912.09,9.86,0.48,0.67,9.8,4.3,242.44,11.74,16.54,13.93,16.87,16.64,0.00509684,0.004056795,0.009153635,1.009153635,-0.036592467,-0.083820381,-0.086223892,-0.128376336,0.036973816
1912.1,9.84,0.48,0.68,9.8,4.34,241.95,11.76,16.76,13.91,16.86,16.62,-0.002028398,0.004065041,0.002036643,1.002036643,-0.042615325,-0.0825608,-0.112530031,-0.126089359,0.096283139
1912.11,9.73,0.48,0.69,9.8,4.38,239.25,11.78,16.99,13.75,16.85,16.61,-0.011178862,0.004110997,-0.007067865,0.992932135,-0.06571436,-0.096935483,-0.124495087,-0.115762194,0.146923935
1912.12,9.38,0.48,0.7,9.7,4.41,232.9,11.92,17.38,13.39,16.84,16.61,-0.035971223,0.004264392,-0.031706831,0.968293169,-0.04902174,-0.109674778,-0.092451437,-0.121697957,0.19146143
1913.01,9.3,0.48,0.69,9.8,4.45,228.67,11.8,17.07,13.15,16.83,16.61,-0.008528785,0.004301075,-0.004227709,0.995772291,-0.041723537,-0.089436908,-0.046834453,-0.098241287,0.182289984
1913.02,8.97,0.48,0.69,9.8,4.43,220.56,11.8,16.92,12.68,16.82,16.6,-0.035483871,0.004459309,-0.031024562,0.968975438,-0.033417107,-0.030714192,0.001155007,-0.077396895,0.208116904
1913.03,8.8,0.48,0.68,9.8,4.4,216.38,11.8,16.78,12.44,16.81,16.6,-0.018952062,0.004545455,-0.014406608,0.985593392,-0.063779626,-0.002623406,0.00140511,-0.035483156,0.226903195
1913.04,8.79,0.48,0.68,9.8,4.38,216.13,11.8,16.64,12.43,16.8,16.59,-0.001136364,0.004550626,0.003414262,1.003414262,-0.04979082,-0.032666176,-0.021281243,0.037746334,0.214674539
1913.05,8.55,0.48,0.67,9.7,4.35,212.4,11.92,16.66,12.22,16.79,16.58,-0.027303754,0.004678363,-0.022625392,0.977374608,0.002796361,-0.030517868,0.012239784,0.041660423,0.275560349
1913.06,8.12,0.48,0.67,9.8,4.33,199.66,11.8,16.35,11.49,16.77,16.56,-0.050292398,0.004926108,-0.045366289,0.954633711,0.065322462,0.019345,0.060043122,0.108378377,0.355098462
1913.07,8.23,0.48,0.66,9.9,4.31,200.32,11.68,16.05,11.53,16.76,16.55,0.013546798,0.004860267,0.018407065,1.018407065,0.018021972,0.046786934,-0.011647528,0.089152941,0.318252116
1913.08,8.45,0.48,0.65,9.9,4.28,205.67,11.68,15.9,11.85,16.75,16.55,0.02673147,0.004733728,0.031465198,1.031465198,-0.033221331,0.032879052,-0.037222806,0.105280297,0.293686002
1913.09,8.53,0.48,0.65,10,4.26,205.55,11.57,15.6,11.84,16.73,16.54,0.009467456,0.004689332,0.014156787,1.014156787,-0.043158259,0.004039112,-0.046129948,0.13482264,0.33356989
1913.1,8.26,0.48,0.64,10,4.23,199.04,11.57,15.46,11.47,16.72,16.54,-0.031652989,0.004842615,-0.026810374,0.973189626,0.028255738,0.011769394,-0.015278634,0.235290406,0.41895535
1913.11,8.05,0.48,0.64,10.1,4.21,192.06,11.45,15.17,11.07,16.71,16.54,-0.025423729,0.004968944,-0.020454785,0.979545215,0.068371785,0.0441036,0.009974693,0.310014277,0.488472899
1913.12,8.04,0.48,0.63,10,4.18,193.74,11.57,15.18,11.17,16.69,16.53,-0.001242236,0.004975124,0.003732888,1.003732888,0.049326204,0.039925759,-0.032225846,0.312834903,0.430448986
1914.01,8.37,0.48,0.62,10,4.16,201.69,11.45,14.96,11.64,16.68,16.52,0.041044776,0.004778973,0.045823749,1.045823749,-0.016033311,-0.055822689,-0.053932745,0.240382625,0.342460578
1914.02,8.48,0.47,0.61,9.9,4.17,206.4,11.44,14.89,11.91,16.67,16.52,0.013142174,0.004618711,0.017760885,1.017760885,-0.022715112,-0.067870345,-0.078461278,0.206723131,0.251665326
1914.03,8.32,0.47,0.6,9.9,4.17,202.51,11.32,14.66,11.69,16.66,16.52,-0.018867925,0.004707532,-0.014160392,0.985839608,-0.008958554,-0.049967237,-0.036836507,0.22518168,0.315717854
1914.04,8.12,0.46,0.59,9.8,4.18,199.66,11.31,14.59,11.52,16.64,16.51,-0.024038462,0.004720854,-0.019317608,0.980682392,-0.040437729,-0.026733392,0.060311072,0.241086401,0.32877542
1914.05,8.17,0.46,0.58,9.9,4.19,198.86,11.07,14.22,11.48,16.63,16.5,0.006157635,0.004691962,0.010849598,1.010849598,-0.04620478,-0.03268728,0.029064891,0.260136551,0.277617067
1914.06,8.13,0.45,0.58,9.9,4.19,197.89,10.95,14,11.43,16.62,16.5,-0.004895961,0.004612546,-0.000283415,0.999716585,-0.041379382,-0.069381496,0.045597442,0.27834277,0.311364619
1914.07,7.68,0.45,0.57,10,4.2,185.06,10.72,13.63,10.69,16.6,16.5,-0.055350554,0.004882813,-0.050467741,0.949532259,0.014281863,0.002001683,0.101988381,0.333787442,0.351250259
1914.08,7.68,0.44,0.56,10.2,4.21,181.43,10.39,13.15,10.49,16.59,16.49,0,0.004774306,0.004774306,1.004774306,0.01417233,-0.011362081,0.148012545,0.343702374,0.313590678
1914.09,7.68,0.44,0.55,10.2,4.21,181.43,10.28,12.93,10.5,16.57,16.48,0,0.004774306,0.004774306,1.004774306,-0.02921084,0.013821344,0.189703606,0.398062437,0.253365609
1914.1,7.68,0.43,0.54,10.1,4.22,183.23,10.26,12.84,10.61,16.56,16.47,0,0.004665799,0.004665799,1.004665799,-0.012107266,0.089435375,0.254456792,0.440971425,0.189013473
1914.11,7.68,0.43,0.53,10.2,4.23,181.43,10.04,12.5,10.52,16.54,16.46,0,0.004665799,0.004665799,1.004665799,-0.025177586,0.063838891,0.297076338,0.47377247,0.094393454
1914.12,7.35,0.42,0.52,10.1,4.23,175.36,10.02,12.41,10.17,16.53,16.45,-0.04296875,0.004761905,-0.038206845,0.961793155,0.044327013,0.123551097,0.356550903,0.47808141,0.108698521
1915.01,7.48,0.42,0.55,10.1,4.24,178.46,10.04,13.12,10.36,16.51,16.44,0.017687075,0.004679144,0.022366219,1.022366219,0.102787111,0.099786956,0.311093497,0.418990639,0.158352324
1915.02,7.38,0.42,0.58,10,4.22,177.83,10.16,13.98,10.33,16.5,16.41,-0.013368984,0.004742547,-0.008626437,0.991373563,0.091315583,0.161206265,0.309465465,0.35823411,0.212864564
1915.03,7.57,0.42,0.61,9.9,4.21,184.25,10.28,14.85,10.71,16.48,16.39,0.025745257,0.004623514,0.030368771,1.030368771,0.075861376,0.173484473,0.27203916,0.36603792,0.162245885
1915.04,8.14,0.42,0.64,10,4.19,196.15,10.2,15.42,11.4,16.47,16.38,0.075297226,0.004299754,0.07959698,1.07959698,-0.002720521,0.15147426,0.17049273,0.25319395,0.07429169
1915.05,7.95,0.42,0.67,10.1,4.18,189.67,10.12,15.98,11.03,16.46,16.36,-0.023341523,0.004402516,-0.018939008,0.981060992,0.064042595,0.219241324,0.224545275,0.241532072,0.137811786
1915.06,8.04,0.43,0.7,10.1,4.16,191.82,10.14,16.7,11.15,16.44,16.35,0.011320755,0.004456882,0.015777637,1.015777637,0.090739476,0.207378024,0.222595541,0.254177341,0.129537802
1915.07,8.01,0.43,0.73,10.1,4.15,191.1,10.16,17.42,11.11,16.43,16.33,-0.003731343,0.004473575,0.000742231,1.000742231,0.154615416,0.192134067,0.210346193,0.226192837,0.145555383
1915.08,8.35,0.43,0.76,10.1,4.13,199.22,10.18,18.13,11.58,16.42,16.32,0.042446941,0.004291417,0.046738358,1.046738358,0.145857627,0.127676886,0.170459661,0.144230247,0.111944892
1915.09,8.66,0.43,0.79,10.1,4.11,206.61,10.2,18.85,12.01,16.41,16.3,0.037125749,0.004137798,0.041263547,1.041263547,0.106935295,0.083984653,0.175135076,0.05351081,0.069326543
1915.1,9.14,0.43,0.82,10.2,4.1,215.93,10.12,19.37,12.55,16.4,16.3,0.055427252,0.003920496,0.059347748,1.059347748,0.032494501,0.016516626,0.148681592,-0.052168652,0.058574074
1915.11,9.46,0.43,0.85,10.3,4.08,221.32,10.04,19.89,12.86,16.39,16.3,0.035010941,0.003787879,0.03879882,1.03879882,-0.015866492,0.004350206,0.136226471,-0.156261338,0.051077188
1915.12,9.48,0.43,0.88,10.3,4.07,221.78,10.06,20.59,12.88,16.38,16.3,0.002114165,0.003779887,0.005894052,1.005894052,-0.020733499,0.012603772,0.08958787,-0.182707764,0.030458326
1916.01,9.33,0.44,0.93,10.4,4.05,216.18,10.21,21.65,12.54,16.37,16.3,-0.015822785,0.003929975,-0.01189281,0.98810719,-0.015475022,0.015276911,0.082295536,-0.11649907,0.042570791
1916.02,9.2,0.45,0.99,10.4,4.07,213.16,10.47,22.9,12.35,16.37,16.29,-0.013933548,0.004076087,-0.009857461,0.990142539,0.020542638,0.037938859,0.03724317,-0.073771248,0.063209966
1916.03,9.17,0.46,1.04,10.5,4.08,210.44,10.61,23.91,12.18,16.36,16.29,-0.00326087,0.004180298,0.000919429,1.000919429,0.034043104,0.084088296,0.073896121,-0.08631281,0.100690391
1916.04,9.07,0.47,1.1,10.6,4.1,206.19,10.76,24.94,11.91,16.34,16.28,-0.010905125,0.004318265,-0.00658686,0.99341314,0.0312353,0.130017516,0.070655049,-0.082188498,0.150993369
1916.05,9.27,0.48,1.15,10.7,4.11,208.76,10.9,25.92,12.03,16.33,16.26,0.022050717,0.004314995,0.026365711,1.026365711,0.01704605,0.131305061,0.013871922,-0.070829141,0.204680335
1916.06,9.36,0.5,1.21,10.8,4.13,208.84,11.04,26.89,12,16.32,16.24,0.009708738,0.004451567,0.014160305,1.014160305,0.048397588,0.076025885,0.025831764,-0.076114902,0.225553436
1916.07,9.23,0.51,1.26,10.8,4.14,205.94,11.29,28.09,11.79,16.31,16.22,-0.013888889,0.00460455,-0.009284339,0.990715661,0.095790181,0.066010193,0.013092654,-0.053530809,0.283294828
1916.08,9.3,0.52,1.31,10.9,4.16,205.6,11.42,29.03,11.73,16.3,16.21,0.007583965,0.004659498,0.012243464,1.012243464,0.112343989,-0.00067026,-0.022409499,-0.049992982,0.188886614
1916.09,9.68,0.53,1.37,11.1,4.17,210.14,11.45,29.7,11.94,16.29,16.2,0.040860215,0.004562672,0.045422887,1.045422887,0.026352881,-0.00940161,-0.103498116,-0.090039464,0.16085969
