Year,IT Bond Price,S&P 500 Price,S&P 500 Dividend,CPI,Bond Real Price,S&P Price Real,S&P Dividend Real,S&P Yield Real,Bond %,S&P %
1944-01-01,1584.25382,11.85,0.61,17.40,21917.6507836577,163.941004310345,8.48526818537357,0.0043131716,0.0009191960,0.0365431367
1944-02-01,1585.71735,11.77,0.62,17.40,21937.8983582053,162.834229597701,8.53139302152299,0.0043660932,0.0009238022,-0.0023849617
1944-03-01,1587.18955,12.10,0.62,17.40,21958.2656864351,167.399675287356,8.57750402298851,0.0042699725,0.0009284084,0.0323073556
1944-04-01,1588.67042,11.89,0.62,17.50,21853.1601896087,163.554423714286,8.57433722431429,0.0043687482,-0.0047866028,-0.0186017358
1944-05-01,1590.15999,12.10,0.63,17.50,21873.6501564423,166.443105714286,8.62019848997143,0.0043158884,0.0009376203,0.0219777892
1944-06-01,1591.65828,12.67,0.63,17.60,21769.8608760678,173.293565056818,8.61680710227273,0.0041436464,-0.0047449456,0.0453016103
1944-07-01,1593.16531,13.00,0.63,17.70,21667.3632548663,176.802570621469,8.61345403533898,0.0040598269,-0.0047082350,0.0243087356
1944-08-01,1594.68111,12.81,0.64,17.70,21687.9783953937,174.218533050847,8.65879709460452,0.0041417317,0.0009514374,-0.0104736529
1944-09-01,1596.20569,12.60,0.64,17.70,21708.7130338146,171.362491525424,8.70412655367232,0.0042328042,0.0009560429,-0.0121606384
1944-10-01,1597.73908,12.91,0.64,17.70,21729.5674724943,175.578552824859,8.70412655367232,0.0041311645,0.0009606483,0.0287343391
1944-11-01,1599.28131,12.82,0.64,17.70,21750.5420157348,174.354535028249,8.70412655367232,0.0041601664,0.0009652536,-0.0028111736
1944-12-01,1600.83238,13.10,0.64,17.80,21649.3244025357,177.161676966292,8.65522696629213,0.0040712468,-0.0046535674,0.0201714414
1945-01-01,1602.39234,13.49,0.64,17.80,21670.4208864108,182.435955898876,8.70030176547753,0.0039741352,0.0009744638,0.0337451275
1945-02-01,1603.98281,13.94,0.65,17.80,21691.9301297106,188.521662359551,8.74539008845506,0.0038657759,0.0009925623,0.0372238189
1945-03-01,1605.57733,13.93,0.65,17.80,21713.4940167902,188.386424438202,8.79046488764045,0.0038884901,0.0009940972,0.0031711300
1945-04-01,1607.17589,14.28,0.65,17.80,21735.112667826,193.119751685393,8.79046488764045,0.0037931839,0.0009956321,0.0289188121
1945-05-01,1608.77851,14.82,0.65,17.90,21635.2399117256,199.302920111732,8.7413561452514,0.0036549708,-0.0045949960,0.0356722469
1945-06-01,1610.38520,15.09,0.65,18.10,21417.5448866834,200.691580939227,8.64476657458564,0.0035895737,-0.0100620574,0.0105571626
1945-07-01,1611.99597,14.78,0.65,18.10,21438.9674990906,196.568692265193,8.68909427765193,0.0036836547,0.0010002366,-0.0168597515
1945-08-01,1613.61082,14.83,0.66,18.10,21460.4444441568,197.233674309392,8.73343528035912,0.0036899697,0.0010017714,0.0070729196
1945-09-01,1615.22977,15.84,0.66,18.10,21481.9758419001,210.66631160221,8.77776298342542,0.0034722222,0.0010033062,0.0715774144
1945-10-01,1616.85282,16.50,0.66,18.10,21503.5618127082,219.444074585635,8.77776298342542,0.0033333333,0.0010048410,0.0450000000
1945-11-01,1618.47998,17.04,0.66,18.10,21525.20247734,226.625880662983,8.77776298342542,0.0032276995,0.0010063758,0.0359549723
1945-12-01,1620.11126,17.33,0.66,18.20,21428.5084077127,229.216387637363,8.72953351648352,0.0031736872,-0.0044921329,0.0146044513
1946-01-01,1621.74667,18.02,0.67,18.20,21450.1393159782,238.342718131868,8.81771503156593,0.0030829957,0.0010094454,0.0428983449
1946-02-01,1623.12369,18.07,0.67,18.10,21586.9622041942,240.324510773481,8.95508709533149,0.0031052066,0.0063786480,0.0114200931
1946-03-01,1624.56419,17.53,0.68,18.30,21369.9878438043,230.594696994536,8.94491693989071,0.0032325537,-0.0100511762,-0.0372535946
1946-04-01,1626.06832,18.66,0.68,18.40,21273.5248473202,244.125027717391,8.89630326086957,0.0030367989,-0.0045139472,0.0617126093
1946-05-01,1627.63624,18.70,0.68,18.50,21178.934774852,243.325916216216,8.84821513513514,0.0030303030,-0.0044463752,-0.0002430668
1946-06-01,1629.26813,18.58,0.68,18.70,20973.4292118204,239.17875026738,8.75358181818182,0.0030498744,-0.0097033002,-0.0139937928
1946-07-01,1630.96415,18.05,0.68,19.80,19828.8584878505,219.447433080808,8.30779350633838,0.0031548153,-0.0545724170,-0.0793412976
1946-08-01,1632.72449,17.70,0.69,20.20,19457.1857737626,210.930987623762,8.18301403834158,0.0032328955,-0.0187440298,-0.0355756945
1946-09-01,1634.54933,15.09,0.69,20.40,19287.9625338591,178.064588970588,8.14211838235294,0.0038104705,-0.0086972105,-0.1520054152
1946-10-01,1636.43888,14.75,0.70,20.80,18938.9084031586,170.705366586538,8.06269800838942,0.0039359718,-0.0180969934,-0.0373929776
1946-11-01,1638.39334,14.69,0.70,21.30,18516.4215630808,166.02010399061,7.94876908100939,0.0039898627,-0.0223078770,-0.0234566241
1946-12-01,1640.41292,15.13,0.71,21.50,18366.787927287,169.402165348837,7.94947372093023,0.0039105530,-0.0080811314,0.0242819494
1947-01-01,1642.49785,15.21,0.71,21.50,18390.1316878942,170.297880697674,7.98679146165116,0.0039082457,0.0012709768,0.0091957539
1947-02-01,1644.54885,15.80,0.72,21.50,18413.0955310724,176.903781395349,8.02412039881395,0.0037798892,0.0012487047,0.0425701588
1947-03-01,1646.68808,15.16,0.72,21.90,18100.2976580744,166.637820091324,7.91419726027397,0.0039577836,-0.0169877940,-0.0540735440
1947-04-01,1648.91587,14.60,0.73,21.90,18124.7854090898,160.482333333333,8.06075280481735,0.0041856906,0.0013528922,-0.0327536233
1947-05-01,1651.23254,14.34,0.75,21.90,18150.2501075381,157.624428767123,8.20731934130137,0.0043390690,0.0014049655,-0.0134691501
1947-06-01,1653.63843,14.84,0.76,22.00,18094.0741373323,162.378942727273,8.31590272727273,0.0042677448,-0.0030950521,0.0344313051
1947-07-01,1655.66705,15.77,0.77,22.20,17953.0615408115,171.000432207207,8.34941869369369,0.0040689072,-0.0077933027,0.0571637811
1947-08-01,1657.63424,15.46,0.78,22.50,17734.7340915708,165.403791555556,8.34508133333333,0.0042043984,-0.0121610149,-0.0285244115
1947-09-01,1659.60665,15.06,0.79,23.00,17369.8400730616,157.621561304348,8.26832891304348,0.0043714033,-0.0205751051,-0.0426784870
1947-10-01,1661.58430,15.45,0.81,23.00,17390.5386212937,161.703394565217,8.44276972063043,0.0043509547,0.0011916372,0.0302473690
1947-11-01,1663.53378,15.27,0.82,23.10,17335.5702490932,159.127612337662,8.57989616560606,0.0044931947,-0.0031608206,-0.0114358600
1947-12-01,1665.52197,15.03,0.84,23.40,17133.7725858448,154.618555769231,8.64135641025641,0.0046573520,-0.0116406706,-0.0236787520
1948-01-01,1667.56578,14.83,0.84,23.70,16937.648579137,150.629936919831,8.56582579854431,0.0047388908,-0.0114466330,-0.0210576175
1948-02-01,1669.77162,14.10,0.85,23.50,17104.3944396604,144.4341,8.67287844997872,0.0050039421,0.0098446877,-0.0361288968
1948-03-01,1672.03918,14.30,0.85,23.40,17200.8172622883,147.108805555556,8.7442297008547,0.0049533800,0.0056373129,0.0234718985
1948-04-01,1674.36869,15.40,0.85,23.80,16935.2895269697,155.762264705882,8.59726785714286,0.0045995671,-0.0154369255,0.0634230965
1948-05-01,1676.76038,16.15,0.85,23.90,16888.5199575085,162.664624476987,8.5612960251046,0.0043859649,-0.0027616634,0.0486993921
1948-06-01,1679.21450,16.82,0.85,24.10,16772.8793175956,168.007023651452,8.4902479253112,0.0042112564,-0.0068472927,0.0370542866
1948-07-01,1681.73130,16.42,0.86,24.40,16591.485450771,161.995076639344,8.45163436780738,0.0043476807,-0.0108147125,-0.0314362222
1948-08-01,1684.20963,15.94,0.86,24.50,16548.1158291437,156.617656734694,8.48263434389796,0.0045134515,-0.0026139686,-0.0286815074
1948-09-01,1686.70011,15.76,0.87,24.50,16572.5858698955,154.849075918367,8.5481406122449,0.0046002538,0.0014787207,-0.0066920925
1948-10-01,1689.20278,16.19,0.89,24.40,16665.1969284808,159.725961680328,8.78048831967213,0.0045810171,0.0055882081,0.0360754625
1948-11-01,1691.73466,15.29,0.91,24.20,16828.1110601009,152.093484090909,9.05199938016529,0.0049596686,0.0097757100,-0.0428251593
1948-12-01,1694.29586,15.19,0.93,24.10,16923.5199407675,151.725724688797,9.28933008298755,0.0051020408,0.0056696132,0.0026840582
1949-01-01,1696.90353,15.36,0.95,24.00,17020.1899174798,154.06304,9.49520806560417,0.0051359972,0.0057121673,0.0205408688
1949-02-01,1700.13156,14.77,0.96,23.80,17195.866319851,149.390172058824,9.74356686661765,0.0054351896,0.0103216476,-0.0248956928
1949-03-01,1703.29821,14.91,0.98,23.80,17227.895261787,150.806192647059,9.91214411764706,0.0054773083,0.0018625954,0.0149559813
1949-04-01,1706.40312,14.89,0.99,23.90,17187.0850464755,149.973762133891,10.0049621935356,0.0055592848,-0.0023688451,0.0000394152
1949-05-01,1709.44592,14.78,1.01,23.80,17290.0758095133,149.491316386555,10.1818960397059,0.0056758570,0.0059923345,0.0024589893
1949-06-01,1712.42622,13.97,1.02,23.90,17247.7503558598,140.707418200837,10.2735552301255,0.0060844667,-0.0024479623,-0.0526741181
1949-07-01,1715.60196,14.76,1.03,23.70,17425.5572814243,149.918939240506,10.4279998204641,0.0057964657,0.0103089923,0.0712622468
1949-08-01,1718.68092,15.29,1.03,23.80,17383.4826736816,154.64967710084,10.451546817437,0.0056318400,-0.0024145344,0.0371871450
1949-09-01,1721.64527,15.49,1.04,23.90,17340.6056294946,156.017029916318,10.4749974895398,0.0055950075,-0.0024665394,0.0144366220
1949-10-01,1724.58094,15.89,1.07,23.70,17516.75779453,161.396473206751,10.9019305592827,0.0056289595,0.0101583629,0.0401088063
1949-11-01,1727.40101,16.11,1.11,23.80,17471.681358694,162.94351197479,11.1933393170168,0.0057245500,-0.0025733321,0.0153098819
1949-12-01,1730.12224,16.54,1.14,23.60,17647.5033859369,168.710452966102,11.6281690677966,0.0057436518,0.0100632574,0.0411359231
1950-01-01,1732.83118,16.88,1.15,23.50,17750.3483593983,172.91117787234,11.7800861702128,0.0056773302,0.0058277350,0.0305763500
1950-02-01,1734.15654,17.21,1.16,23.50,17763.9247416618,176.291550425532,11.8825217021277,0.0056168894,0.0007648516,0.0251666524
1950-03-01,1735.69575,17.35,1.17,23.60,17704.3540933571,176.97257309322,11.9341735169492,0.0056195965,-0.0033534621,0.0094826442
1950-04-01,1737.39695,17.84,1.18,23.60,17721.7065712794,181.970645762712,12.036175,0.0055119581,0.0009801249,0.0337540331
1950-05-01,1739.29539,18.44,1.19,23.70,17666.2140511104,187.297102953587,12.0869605485232,0.0053778019,-0.0031313305,0.0346487712
1950-06-01,1741.42646,18.74,1.20,23.80,17613.5408352744,189.544470168067,12.1373193277311,0.0053361793,-0.0029815792,0.0173351220
1950-07-01,1743.75592,17.38,1.24,24.10,17417.5530235825,173.600598755187,12.4190352387967,0.0059614979,-0.0111271103,-0.0781552869
1950-08-01,1746.23201,18.43,1.29,24.30,17298.7275810193,182.573419958848,12.7461607302469,0.0058178242,-0.0068221663,0.0575044040
1950-09-01,1748.75035,19.08,1.33,24.40,17252.6764497422,188.23788442623,13.1214038934426,0.0058088749,-0.0026621109,0.0368345547
1950-10-01,1751.46870,19.87,1.38,24.60,17139.0112093307,194.438046544715,13.471415477439,0.0057736537,-0.0065882671,0.0387115617
1950-11-01,1754.31776,19.83,1.42,24.70,17097.3891537478,193.261012348178,13.8716185933198,0.0059813834,-0.0024284981,-0.0000721345
1950-12-01,1757.42088,19.75,1.47,25.00,16922.1002036898,190.171565,14.1545418,0.0062025316,-0.0102523811,-0.0097833483
1951-01-01,1760.74406,21.21,1.49,25.40,16687.1052172607,201.01359980315,14.0896222734252,0.0058410734,-0.0138868689,0.0628529343
1951-02-01,1764.87476,22.00,1.50,25.70,16531.005047208,206.066809338521,14.0812007492218,0.0056944318,-0.0093545386,0.0308330769
1951-03-01,1769.01717,21.63,1.52,25.80,16505.581569755,201.815864534884,14.1821596899225,0.0058560641,-0.0015379269,-0.0147729000
1951-04-01,1773.11832,21.92,1.53,25.80,16543.8468066584,204.521671317829,14.3065334982558,0.0058292655,0.0023183210,0.0192365702
1951-05-01,1777.16022,21.93,1.55,25.90,16517.5377296845,203.824955791506,14.3752824611969,0.0058772990,-0.0015902636,0.0024707381
1951-06-01,1781.46185,21.55,1.56,25.90,16557.5185785308,200.293105212355,14.4991760617761,0.0060324826,0.0024205090,-0.0112953788
1951-07-01,1785.65146,21.93,1.55,25.90,16596.4583034384,203.824955791506,14.3752824611969,0.0058772990,0.0023517851,0.0235107097
1951-08-01,1789.81740,22.89,1.53,25.90,16635.1779681952,212.747525675676,14.2512959171815,0.0055822412,0.0023330077,0.0493578909
1951-09-01,1794.04877,23.48,1.52,26.10,16546.7317597591,216.558918773946,14.0191463601533,0.0053946621,-0.0053168177,0.0233097617
1951-10-01,1798.52496,23.36,1.48,26.20,16524.7031560685,214.629807633588,13.6287171471374,0.0052915596,-0.0013312964,-0.0036164602
1951-11-01,1803.05030,22.71,1.45,26.40,16440.7795287752,207.076919886364,13.1911918842803,0.0053084911,-0.0050786768,-0.0298818109
1951-12-01,1807.35542,23.41,1.41,26.50,16417.8460981582,212.654231509434,12.8083069811321,0.0050192226,-0.0013949114,0.0319527486
1952-01-01,1812.03339,24.19,1.41,26.50,16460.3403868841,219.739677924528,12.8385563869811,0.0048688508,0.0025882986,0.0381879452
1952-02-01,1816.94844,23.75,1.42,26.30,16630.5013962856,217.38338878327,12.9667589636882,0.0049707719,0.0103376361,-0.0057523217
1952-03-01,1821.83870,23.81,1.42,26.30,16675.2618673885,217.932567870722,12.9972384030418,0.0049699006,0.0026914685,0.0074962164
1952-04-01,1826.83105,23.74,1.43,26.40,16657.6198472018,216.468783712121,13.0391895833333,0.0050196574,-0.0010579756,-0.0016970264
1952-05-01,1831.70774,23.73,1.44,26.40,16702.0870656226,216.377600568182,13.1303727272727,0.0050568900,0.0026694821,0.0046356600
1952-06-01,1836.59559,24.38,1.45,26.50,16683.4610833969,221.46562,13.1716632075472,0.0049562483,-0.0011151889,0.0284707868
1952-07-01,1841.34826,25.08,1.45,26.70,16601.3407464536,226.117804494382,13.0729990636704,0.0048179160,-0.0049222602,0.0258242668
1952-08-01,1846.12974,25.18,1.45,26.70,16644.4498898124,227.019390636704,13.0729990636704,0.0047987821,0.0025967266,0.0087860229
1952-09-01,1851.19759,24.78,1.45,26.70,16690.1409433291,223.413046067416,13.0729990636704,0.0048762443,0.0027451225,-0.0110093792
1952-10-01,1856.27748,24.26,1.44,26.70,16735.9405324672,218.724798127341,12.9528176308989,0.0049349753,0.0027441104,-0.0160496898
1952-11-01,1861.22159,25.03,1.42,26.70,16780.5159217207,225.667011423221,12.8325460395131,0.0047387468,0.0026634529,0.0364782357
1952-12-01,1865.78806,26.04,1.41,26.70,16821.6866324543,234.773031460674,12.7123646067416,0.0045122888,0.0024534830,0.0448638669
1953-01-01,1870.66099,26.18,1.41,26.60,16929.0248103083,236.922602631579,12.7601554511278,0.0044881589,0.0063809403,0.0136441133
1953-02-01,1876.78644,25.86,1.41,26.50,17048.5509443693,234.909800377358,12.8083069811321,0.0045436968,0.0070604264,-0.0039519141
1953-03-01,1882.63514,25.99,1.41,26.60,17037.3879960029,235.20314906015,12.7601554511278,0.0045209696,-0.0006547740,0.0057697412
1953-04-01,1888.31678,24.71,1.41,26.60,17088.8054529558,223.619461842105,12.790291137406,0.0047663901,0.0030179190,-0.0444833213
1953-05-01,1890.60222,24.84,1.42,26.70,17045.4076418184,223.953997752809,12.7725004024345,0.0047526503,-0.0025395462,0.0062486556
1953-06-01,1895.65756,23.95,1.42,26.80,17027.2135238006,215.124172574627,12.7547526119403,0.0049408490,-0.0010673912,-0.0344861104
1953-07-01,1901.35960,24.29,1.42,26.80,17078.4304827894,218.178127425373,12.7547526119403,0.0048716893,0.0030079472,0.0190679315
1953-08-01,1907.29166,24.39,1.42,26.90,17068.0269526609,218.261939219331,12.7073371747212,0.0048517152,-0.0006091620,0.0052358591
1953-09-01,1913.06628,23.27,1.42,26.90,17119.7029728339,208.239250743494,12.7073371747212,0.0050852313,0.0030276505,-0.0408352279
1953-10-01,1924.43106,23.97,1.43,27.00,17157.621505174,213.708973888889,12.7494298148148,0.0049714921,0.0022149060,0.0312380251
1953-11-01,1929.82953,24.50,1.44,26.90,17269.7144823722,219.246310408922,12.8863137546468,0.0048979592,0.0065331303,0.0308086003
1953-12-01,1932.80545,24.83,1.45,26.90,17296.3454537894,222.199423977695,12.9758020446097,0.0048664250,0.0015420621,0.0183358128
1954-01-01,1940.29737,25.46,1.46,26.90,17363.3893984357,227.837186245353,13.0354907340149,0.0047678384,0.0038761914,0.0301403717
1954-02-01,1947.66081,26.02,1.46,26.90,17429.28351747,232.848530483271,13.0950899351301,0.0046865552,0.0037950032,0.0266818419
1954-03-01,1949.88400,26.57,1.47,26.90,17449.1784486667,237.770386431227,13.1547786245353,0.0046104629,0.0011414658,0.0257480494
1954-04-01,1954.71130,27.63,1.46,26.80,17557.6472233434,248.178742723881,13.1439522110075,0.0044134697,0.0062162683,0.0481882914
1954-05-01,1958.40808,28.73,1.46,26.90,17525.4590355757,257.099857063197,13.0354907340149,0.0042251711,-0.0018332859,0.0401714985
1954-06-01,1960.68606,28.96,1.45,26.90,17545.8442971871,259.158087732342,12.9758020446097,0.0041724217,0.0011631799,0.0121779908
1954-07-01,1961.90699,30.13,1.46,26.90,17556.7701382648,269.628217657993,13.0354907340149,0.0040288472,0.0006227025,0.0444293997
1954-08-01,1962.48774,30.73,1.46,26.90,17561.9672285707,274.997515055762,13.0950899351301,0.0039682449,0.0002960163,0.0238819522
1954-09-01,1961.29438,31.45,1.47,26.80,17616.7779261802,282.49082369403,13.203863619403,0.0038950715,0.0031209885,0.0311437128
1954-10-01,1960.86365,32.18,1.49,26.80,17612.9090183023,289.047844402985,13.4134188154851,0.0038671276,-0.0002196150,0.0270785744
1954-11-01,1963.72399,33.44,1.52,26.80,17638.6012026449,300.365441791045,13.6230638337687,0.0037795803,0.0014587133,0.0429343348
1954-12-01,1964.46247,34.97,1.54,26.70,17711.3214299588,315.284673970037,13.8844265917603,0.0036698122,0.0041227888,0.0533400808
1955-01-01,1963.57971,35.60,1.55,26.70,17703.3625251003,320.964666666667,13.9445623874532,0.0036204822,-0.0004493682,0.0216359240
1955-02-01,1963.44941,36.79,1.55,26.70,17702.1877627452,331.6935417603,14.0046080245318,0.0035184606,-0.0000663581,0.0369454269
1955-03-01,1966.27441,36.50,1.56,26.70,17727.6576048797,329.078941947566,14.0647438202247,0.0035616438,0.0014387963,-0.0043209330
1955-04-01,1966.35813,37.76,1.56,26.70,17728.4124482636,340.438927340824,14.094766638764,0.0034501457,0.0000425800,0.0379706936
1955-05-01,1967.45464,37.60,1.57,26.70,17738.2983659023,338.996389513109,14.1248796159176,0.0034722296,0.0005576313,-0.0007650585
1955-06-01,1971.37703,39.78,1.57,26.70,17773.6620758693,358.65096741573,14.1549024344569,0.0032889224,0.0019936360,0.0612676458
1955-07-01,1973.39154,42.69,1.59,26.80,17725.4372809279,383.450978171642,14.2518192442164,0.0030972710,-0.0027132729,0.0722453091
1955-08-01,1971.44380,42.43,1.60,26.80,17707.9422460839,381.115600932836,14.401463031903,0.0031489709,-0.0009870016,-0.0029414484
1955-09-01,1976.08378,44.34,1.62,26.90,17683.635838801,396.791077695167,14.4971029739777,0.0030446549,-0.0013726274,0.0441751590
1955-10-01,1979.75360,42.11,1.63,26.90,17716.4764592813,376.835189033457,14.5567916633829,0.0032190889,0.0018571192,-0.0470741001
1955-11-01,1982.57365,44.95,1.63,26.90,17741.7125646289,402.2498633829,14.6163908644981,0.0030280497,0.0014244427,0.0704704624
1955-12-01,1982.61645,45.37,1.64,26.80,17808.2974467117,407.523328171642,14.7308410447761,0.0030122695,0.0037530132,0.0161221926
1956-01-01,1990.12278,44.15,1.67,26.80,17875.7209682647,396.565019589552,15.0003076492537,0.0031521329,0.0037860734,-0.0237378825
1956-02-01,1996.34205,44.43,1.70,26.80,17931.5837580898,399.080041231343,15.2697742537313,0.0031885363,0.0031250650,0.0095305521
1956-03-01,1999.05565,47.49,1.73,26.80,17955.9579419903,426.56563488806,15.539240858209,0.0030357268,0.0013592878,0.0719081103
1956-04-01,1998.50972,48.05,1.75,26.90,17884.3217024629,429.991233271375,15.690250344052,0.0030408082,-0.0039895526,0.0110714560
1956-05-01,2003.66982,46.54,1.78,27.00,17864.0893548077,414.935988518519,15.840230397963,0.0031812598,-0.0011312896,-0.0318316511
1956-06-01,2012.65646,46.27,1.80,27.20,17812.2686084744,409.495453860294,15.9302316176471,0.0032418414,-0.0029008334,-0.0098699031
1956-07-01,2017.79150,48.78,1.81,27.40,17727.3660991318,428.558114233577,15.9310636589416,0.0030978031,-0.0047665186,0.0496493830
1956-08-01,2017.32030,48.49,1.83,27.30,17788.1466408609,427.570788095238,16.1070474631868,0.0031392555,0.0034286279,0.0008354230
1956-09-01,2019.06591,46.84,1.84,27.40,17738.5624729726,411.514187591241,16.1653737226277,0.0032735554,-0.0027874836,-0.0342795258
1956-10-01,2026.71701,46.24,1.81,27.50,17741.0331276723,404.765623272727,15.8148336634545,0.0032559653,0.0001392816,-0.0131433826
1956-11-01,2030.27737,45.76,1.77,27.50,17772.1990357138,400.563904,15.5229892456364,0.0032294034,0.0017567133,-0.0071512194
1956-12-01,2032.72014,46.44,1.74,27.60,17729.1126015716,405.043454347826,15.1760467391304,0.0031223084,-0.0024243727,0.0143054187
1957-01-01,2045.07260,45.43,1.74,27.60,17836.8490574906,396.234369746377,15.1470029255435,0.0031856152,0.0060768104,-0.0185628774
1957-02-01,2051.19930,43.47,1.73,27.70,17825.6994813529,377.770777797834,15.0632947384477,0.0033228472,-0.0006250866,-0.0432748065
1957-03-01,2056.93638,44.03,1.73,27.80,17811.2562497676,381.260996582734,14.9802753597122,0.0032742827,-0.0008102477,0.0125132683
1957-04-01,2062.37274,45.05,1.73,27.90,17794.3219890715,388.695113799283,14.9265826164875,0.0032001480,-0.0009507617,0.0226989094
1957-05-01,2069.40798,46.78,1.73,28.00,17791.2547282374,402.180190357143,14.8732733928571,0.0030818013,-0.0001723730,0.0377749994
1957-06-01,2073.02564,47.55,1.73,28.10,17758.9319752639,407.34528202847,14.8203435943061,0.0030318962,-0.0018167776,0.0158746264
1957-07-01,2077.72073,48.51,1.74,28.30,17673.3642012915,412.63240229682,14.8006674911661,0.0029890744,-0.0048182950,0.0159685307
1957-08-01,2081.95195,45.84,1.75,28.30,17709.3555169948,389.921033215548,14.8857287985866,0.0031813554,0.0020364722,-0.0518588425
1957-09-01,2088.90914,43.98,1.76,28.30,17768.5342800141,374.099630035336,14.9707901060071,0.0033348492,0.0033416667,-0.0372410671
1957-10-01,2097.98233,41.24,1.77,28.30,17845.7120248745,350.79283180212,15.0558514134276,0.0035766246,0.0043435065,-0.0587244213
1957-11-01,2113.71470,40.35,1.78,28.40,17916.2253711121,342.013845950704,15.0875996478873,0.0036761669,0.0039512767,-0.0213499598
1957-12-01,2127.62974,40.33,1.79,28.40,18034.171777791,341.844322359155,15.172361443662,0.0036986528,0.0065832174,0.0032029898
1958-01-01,2143.79488,41.12,1.78,28.60,18044.1191383916,346.103158041958,15.0101202536713,0.0036140767,0.0005515840,0.0160724836
1958-02-01,2162.24861,41.26,1.78,28.60,18199.4424064871,347.281524825175,14.9540636624126,0.0035883624,0.0086079718,0.0069930317
1958-03-01,2169.92687,42.11,1.77,28.80,18137.2358029069,351.974534201389,14.7944651041667,0.0035027309,-0.0034180500,0.0170162899
1958-04-01,2181.60563,42.34,1.76,28.90,18171.755828278,352.672421799308,14.6322405102076,0.0034574673,0.0019032683,0.0054402460
1958-05-01,2186.83099,43.70,1.74,28.90,18215.280578985,364.00058650519,14.5211245416955,0.0033244279,0.0023951869,0.0354453538
1958-06-01,2192.98345,44.75,1.73,28.90,18266.5277554464,372.746596020761,14.4100918685121,0.0032216015,0.0028134168,0.0272490614
1958-07-01,2189.24378,45.98,1.73,29.00,18172.4974536365,381.671259655172,14.3604018965517,0.0031354212,-0.0051476834,0.0270783994
1958-08-01,2176.48887,47.70,1.73,28.90,18129.1355790997,397.31871799308,14.4100918685121,0.0030223620,-0.0023861263,0.0440195761
1958-09-01,2171.66955,48.96,1.73,28.90,18088.9928969689,407.813929411765,14.4100918685121,0.0029445806,-0.0022142634,0.0293596749
1958-10-01,2175.68593,50.95,1.74,28.90,18122.4474742818,424.38969982699,14.4656498527682,0.0028404809,0.0018494439,0.0434859057
1958-11-01,2184.13938,52.50,1.74,29.00,18130.1267638758,435.792543103448,14.4710516984483,0.0027671905,0.0004237446,0.0296359936
1958-12-01,2186.99849,53.49,1.75,28.90,18216.675850186,445.546713321799,14.5766825259516,0.0027263663,0.0047737717,0.0251089664
1959-01-01,2192.50875,55.62,1.76,29.00,18199.5993396641,461.69107137931,14.5817845084483,0.0026319519,-0.0009374109,0.0388668911
1959-02-01,2196.47573,54.77,1.76,28.90,18295.6168073126,456.208515397924,14.687715199135,0.0026829317,0.0052758012,-0.0091920131
1959-03-01,2203.15009,56.16,1.77,28.90,18351.2111223313,467.786566089965,14.743273183391,0.0026264245,0.0030386685,0.0280052815
1959-04-01,2209.09491,57.10,1.78,29.00,18337.2778407785,473.976270689655,14.7478007153448,0.0025929218,-0.0007592568,0.0158248208
1959-05-01,2213.30669,57.96,1.78,29.00,18372.23908478,481.114967586207,14.8030841122414,0.0025640240,0.0019065667,0.0176253200
1959-06-01,2220.25230,57.46,1.79,29.10,18366.5602833336,475.325508934708,14.8073905498282,0.0025960088,-0.0003090969,-0.0094374116
1959-07-01,2223.38432,59.74,1.80,29.20,18329.4813135277,492.493900342466,14.8116674912671,0.0025062354,-0.0020188304,0.0386254654
1959-08-01,2232.72500,59.40,1.80,29.20,18406.4854818168,489.690955479452,14.8665722347603,0.0025299242,0.0042011101,-0.0031614049
1959-09-01,2230.59250,57.05,1.81,29.30,18326.1444686654,468.712480375427,14.8706325938567,0.0026438796,-0.0043648209,-0.0401963543
1959-10-01,2244.67798,57.00,1.82,29.40,18379.1407788751,466.708826530612,14.8746653314626,0.0026559503,0.0028918418,-0.0016188534
1959-11-01,2254.34543,57.23,1.82,29.40,18458.2966335688,468.592037585034,14.9291965732993,0.0026549741,0.0043068311,0.0066900618
1959-12-01,2257.83162,59.06,1.83,29.40,18486.8411843521,483.575847278912,14.9838096938776,0.0025821199,0.0015464347,0.0345583561
1960-01-01,2270.63044,58.03,1.87,29.30,18655.0889562694,476.763983105802,15.3362230629693,0.0026806106,0.0091009475,-0.0114058336
1960-02-01,2288.72057,55.78,1.90,29.40,18739.7559814906,456.719620068027,15.5842265052721,0.0028435072,0.0045385485,-0.0391990206
1960-03-01,2311.92726,55.02,1.94,29.40,18929.7694438006,450.496835714286,15.8844758503401,0.0029383255,0.0101395911,-0.0106866297
1960-04-01,2320.93136,55.73,1.94,29.50,18939.0752485389,454.763412033898,15.8578033645763,0.0029058706,0.0004915963,0.0123766947
1960-05-01,2327.41459,55.22,1.95,29.50,18991.9791657716,450.601751525424,15.8850581608475,0.0029377490,0.0027933738,-0.0062135160
1960-06-01,2355.30365,57.26,1.95,29.60,19154.626315135,465.669851689189,15.8584738175676,0.0028379322,0.0085639916,0.0362778825
1960-07-01,2366.96482,55.84,1.95,29.60,19249.4613284506,454.12162972973,15.8584738175676,0.0029101003,0.0049510239,-0.0218890614
1960-08-01,2379.82165,56.51,1.95,29.60,19354.020195938,459.570438682432,15.8584738175676,0.0028755972,0.0054317815,0.0148741646
