,AUS,AUT,BEL,CAN,DNK,FRA,DEU,ITA,JPN,NLD,NOR,ESP,SWE,CHE,GBR,USA,ALL AVERAGE,16 COUNTRIES AVERAGE,NO JPN CHE AVERAGE
1993,0.018336254873038957,0.08929767086192662,0.09642125259184565,0.054943145663410756,0.1244595835289455,0.09610901360536706,0.08547521597550956,0.15902934565669524,0.04185995814078901,0.07594892119180781,0.06774596289473209,0.16165493439402406,0.06832651127061985,0.013032918866055728,0.06899169672523782,0.003310485867450648,0.06331298910690251,0.0771221515239309,0.08375274688397136
1994,0.05960954984514944,0.08120999004596872,0.10627925476468085,0.07682624384088756,0.06996477129297184,0.053315672982095386,0.08750525642447461,0.03551588721323005,0.10977952959459253,0.08538566579413728,0.0900946452995338,0.04885937503422705,0.06531140976294443,0.13120804644062012,0.06520950241701115,0.06989620451708514,0.0560428784844002,0.07216972201764563,0.07040303234101002
1995,0.13533709758226087,0.1252576772349241,0.14098525579698193,0.1564921724000237,0.16097041764051492,0.16500837305523686,0.11664235743401764,0.2354293520030616,0.04198029716620196,0.1243244692046279,0.10989843940336903,0.22394505970646256,0.22550143705376796,0.060493843696873356,0.10848368214744182,0.08110630119514547,0.1288303109431382,0.13971258793160402,0.1510203598418957
1996,0.15459642898220827,0.08924664155294607,0.09294219162159911,0.13271910895150904,0.11457230306378136,0.1012483814361744,0.08801910251272171,0.20718139826244267,0.04701735390281867,0.0818825874657952,0.10943196675061675,0.2010994302806841,0.15963573856588498,0.06725163007274952,0.09235994315897517,0.06576821512039031,0.08391462286911316,0.11301826884128327,0.12121610641219924
1997,0.1278112514089974,0.09304783716150489,0.0945310926409561,0.07541724829174964,0.10299298332077952,0.09102693906948736,0.09453931360869487,0.16558182719975395,0.04648844247060476,0.09148512550236412,0.012315060644189765,0.1377088335115504,0.12495537373568988,0.049633612511367914,0.11060625156516221,0.10367073158463545,0.05708180576798064,0.09408230626618751,0.1015003289747624
1998,0.03948349236910465,0.06263143490450085,0.061348667251986004,0.05131384906061027,0.06708855367764331,0.06103278632266942,0.061730134597365795,0.08834337964007372,-0.014744712612852543,0.058411206221548204,0.03820251138460828,0.07528730380267726,0.07107809531468387,0.0020168645100202857,0.09920828384381582,0.042300682447079456,0.06820872715829841,0.05474759137299381,0.06261173456141901
1999,0.03306202064051281,-0.002435245116936228,-0.00018654020040831347,0.03877288090684165,0.0021032160775541742,-0.00024727104573224516,-0.001582351158404431,0.0005215762719719678,0.015570821799089845,0.00017191639595453634,0.0159668049163247,0.0017551635004820925,0.02716041878152069,0.010386356588242517,0.030973524478164434,0.0250356398545517,0.039249157188092645,0.010701059204222462,0.012604532432356071
2000,0.10887630539217232,0.07672674321730204,0.07643226320565599,0.09372775502404472,0.0816366460251449,0.07363144825657182,0.07242559179369105,0.07372351912765264,0.05125860187417997,0.07339835880585523,0.056541290009988004,0.07377388826257873,0.0641614416663323,0.042325340595622214,0.08501076206574629,0.14540321026774514,0.07579440646048645,0.07686051405743134,0.08199021983861543
2001,0.05361784108237413,0.07455368884467178,0.07582602191191444,0.09175902395149642,0.07389785337679593,0.07150756638750505,0.06780770137430432,0.07645190821159999,0.020840797254556048,0.07145444311423127,0.06594726491556102,0.0760317041096846,0.04701625654397865,0.11554781363570171,0.06843346948842215,0.10481645218328005,0.06759985603778268,0.07200978341631784,0.0729054772664842
2002,0.07380629201644084,0.10104088862157294,0.10093759846948801,0.07063221388957788,0.10145950364262399,0.09664345632577925,0.09502108835803122,0.10066915692386663,0.02348280382379879,0.09839377727281086,0.17833833783676745,0.10156969702215943,0.0982027613910556,0.030482772715099096,0.06940203868522851,0.08501015760971323,0.09149668481085428,0.09277586570821264,0.09770456989309613
2003,0.037395927178409706,0.05099545131145697,0.05213385056229862,0.07778994050558875,0.0525372897286292,0.051540052088134204,0.05079573143401271,0.05167118604740948,-0.004767971093878236,0.051402626055549065,0.1171643712735826,0.051064805235299306,0.0752288450549765,0.04602722662793756,0.019554608518196445,0.031748825777148666,0.050909052560391646,0.05050700582066312,0.05504214298859904
2004,0.061361247792965125,0.07123324510618059,0.07069842854278068,0.07231988454225903,0.08043932430707616,0.0691144843901303,0.06848642147645291,0.0713532304194194,0.02454700856231052,0.07015014350735743,0.04753304888723671,0.06975941646689818,0.09544132687922323,0.037986406349978435,0.06311256386094251,0.01296142515764477,0.05785391469194318,0.06168712929497745,0.06476948797942238
2005,0.03840942686299117,0.006573833682001371,0.007775867467313044,0.02587894869169188,0.005501151138543386,0.007467917014754614,0.005988368258271749,0.0061758192528799365,-0.0007868702056341591,0.006291330966226293,-0.002407163555334798,0.006901985705794776,0.015603897197125353,-0.010412871247895913,0.03846711767261481,-0.001530248913917799,0.007576075955954338,0.009687619978107881,0.0126065234701012
2006,0.03007332045266803,0.0008567233297369632,0.0008029113399153385,0.03369372093051458,0.00025796871083701167,0.0008074896038315267,0.0015386234530945602,0.006082790551458044,0.01565772745958429,0.00020600973378604543,-0.020209645275486434,7.467110215047961e-05,0.002529754054009806,-0.01396802199289943,0.0065434041246669,0.050109818401153645,0.009285074264061173,0.006922268119090416,0.008318148170019251
2007,0.05816681073378595,0.03426685559247334,0.03365873903232919,0.07793034245743524,0.027137369028496866,0.03856718627024286,0.04324682204038454,0.0324307786698481,0.024456214657772785,0.038092448042808945,0.037919077585906305,0.03439144722390287,0.046002370576029364,0.06897556356187781,0.07037542413304379,0.12338950156773133,0.03613273488912124,0.04883370485610855,0.04992683681904282
2008,0.14894637399736874,0.12624837380008194,0.13065222356073958,0.09933387874026867,0.11952327654579764,0.1305799615254602,0.13429392130880646,0.12808757959660833,0.026128318318885332,0.1291668894171344,0.15024475127318793,0.12529037571088983,0.13303323168495654,0.07148175591393714,0.1627457799850292,0.10119003753482775,0.10266155703975781,0.1199766366144344,0.12970013120957258
2009,0.021272765916731714,0.08023845337862487,0.07000060022054957,0.05401944533305806,0.08709164110323742,0.07013049286848648,0.06304120654889654,0.06908497333606818,0.026920733886554582,0.07672732622956382,0.05398327902723158,0.04633341751790995,0.051136030721337405,0.03893932482538063,0.054225069820909404,0.04672031048637966,0.0668144252936257,0.056688370898885586,0.05919947690629677
2010,0.06871301563180801,0.024812875810525343,0.004784942045806646,0.052871440933688875,0.038518759630645626,0.019557957761386524,0.02611810375049711,-0.007351275710056417,0.016055822981231805,0.0248134298157051,0.028554904366708937,0.0013220868906399779,0.022939968777675332,0.05736098222713998,0.0575915990395307,0.05551303853906604,0.02945919746772592,0.03019316589345903,0.029368023490161727
2011,0.12262816252250103,0.09004561865721963,0.11162756269873085,0.07009705154918303,0.09655829413636782,0.08371022443872933,0.08773291647727853,0.07887788962777581,0.024187209028629916,0.0903333864509772,0.07333283678712707,0.06753500553351897,0.0746664199878043,0.017139461415066837,0.083638328481745,0.07206614359858778,0.06934099383446485,0.07743507782705256,0.08529740029735361
2012,0.03982813691819585,0.04914502225617404,0.0654880414133302,0.013007805182564378,0.010786391703120641,0.050648189869864205,0.022436904149959108,0.11673500816370225,0.017136854737231918,0.029423597317929616,0.010877269898649601,0.125658392612077,0.004725132512301527,-0.016915085366776404,0.012684205510412706,0.005376873858655182,0.03073242869188688,0.035014320023251784,0.04208551981038452
2013,0.04280270868337805,0.04450046040716431,0.05623825704206164,0.035743009221279584,0.03636902765334529,0.047402599252297915,0.035027185809399314,0.1063263190475941,0.0155242593195302,0.04363943664671613,0.026541500407641416,0.1248349880806374,0.04967223750386994,0.04960630322263708,0.022158366446478818,0.024106338504136134,0.039805752303491766,0.04723284187946682,0.05029097518841415
2014,0.08087307359833061,0.05061710290648968,0.058131975955493874,0.057898461083931464,0.04918669944503971,0.05628288359877862,0.043731037379661095,0.08381712858707528,0.013818073706473165,0.05091707792329936,0.055273745824926786,0.0741907709431594,0.07330074541986727,0.03823710418110907,0.05529010249877974,0.04456712595428742,0.04708277665942126,0.05558537530115645,0.06069375503340643
2015,0.04695636951154197,0.028495811361013524,0.02915550975567342,0.03161189987440623,0.02344776668478846,0.029631420056692004,0.02693767702658021,0.03477132786590016,0.022003973500785905,0.028860978449228455,0.018096782771998682,0.03978052059228104,0.024632079332470434,0.004949773104148412,0.045867282236923636,0.029064396934771135,0.025582309360689996,0.02893287458906182,0.03175770251395378
2016,0.014090308014576428,-0.00014522484229845131,-0.0026038446358529017,0.022648672806117296,0.004546990224643646,-0.009115727702197342,-0.002733501808098958,0.0036458217363315344,-0.006375143299710806,-0.0011423392700851082,-0.0231112796404393,0.013137523031910979,0.006516900671417931,0.00017773071953699048,0.01624169140359493,-0.0035186273525493242,-0.05223733317913809,0.0022169599641151364,0.005190805639324196
2017,,,,,,,,,,,,,,,,,,,
