,NAV,Change,Maturity,Coupon,YTM,Duration
1957-03-01,13496.222547390873,0.0003799548303258238,7.086137144383222,0.0292182829428147,0.03317518601253111,6.377090516653574
1957-04-01,13501.350502338906,-0.0009774565174941463,7.085870650638356,0.029359597105069746,0.03353973635271035,6.372644772227404
1957-05-01,13488.153519295422,-0.010347554011214122,7.0855924289152235,0.029553069570956936,0.03410234201139617,6.366927333547299
1957-06-01,13348.584122242964,0.0003244713851380254,7.085207308267837,0.0300556708537556,0.036351827144807336,6.356382309838501
1957-07-01,13352.915355822739,-0.000597966970338204,7.0844432785654226,0.03025741168118712,0.036714395142406264,6.349180265552525
1957-08-01,13344.930753482235,0.000646391740554364,7.083940743396575,0.03051073175877006,0.03747707419778279,6.342463800122791
1957-09-01,13353.556806499557,0.0009973344524774053,7.0831569848752025,0.03072300271984174,0.03800803611457404,6.336193196182233
1957-10-01,13366.874768765794,0.018585262216754828,7.082208158107196,0.030920846643497146,0.03837219752167931,6.329495652726489
1957-11-01,13615.301641361832,0.0297690726110329,7.081281405389106,0.030574498602242928,0.03589592325017432,6.3320294790361125
1957-12-01,14020.616544544646,0.016788350037903133,7.080805553930474,0.029862156574161913,0.03172660832766483,6.342579464013209
1958-01-01,14255.999562841676,0.02306008032543372,7.080804520544891,0.029478107888843752,0.029269795341236415,6.3476076572076705
1958-02-01,14584.744057880154,0.009778838049222083,7.081128757209261,0.028902978771943255,0.02554166025164495,6.3549132619344455
1958-03-01,14727.36590801152,0.011278979818016621,7.082483753846746,0.028726931419792656,0.024378922511641754,6.35868156983625
1958-04-01,14893.475570860528,0.0025847151916762456,7.084230437066364,0.02850050558843531,0.02298393790343778,6.363941863779424
1958-05-01,14931.97096342539,0.003826773580331011,7.086043669247766,0.02851506936344883,0.022986627329870668,6.3653830738340185
1958-06-01,14989.112235410495,-0.008312994306725496,7.087929011652882,0.028499836203415896,0.02275656557172212,6.367007938428798
1958-07-01,14864.50783073466,-0.024052362722026266,7.089755814924584,0.02885150251013391,0.024556254166656633,6.36222185715798
1958-08-01,14506.98129670543,-0.019721662170754772,7.091367608077135,0.02972564287341828,0.029244312256434757,6.3490577203992595
1958-09-01,14220.879512454347,-0.0036822252381015774,7.09192508072118,0.03053072317799521,0.0333234237099278,6.335987215624031
1958-10-01,14168.515031005585,0.006525779700712109,7.09158500925635,0.030861758144447027,0.034615029481167126,6.329036964687222
1958-11-01,14260.975638784157,-0.0026534510219673457,7.091125692760573,0.03087292270638753,0.034119327012895884,6.326738033946377
1958-12-01,14223.134838401174,-0.0038717405973947017,7.090770289939602,0.031167152678888588,0.03507969068908934,6.319624695738462
1959-01-01,14168.066549825118,0.008494874626765458,7.090227630656031,0.0315201056139609,0.036237605286651986,6.310958484286342
1959-02-01,14288.422498869553,-0.00011405820451870774,7.0892095254635485,0.03149698676244195,0.03541101000843572,6.308173917489597
1959-03-01,14286.792787053928,-0.003834255347442417,7.08851393384765,0.03174503427085851,0.036073435194048376,6.301758096348865
1959-04-01,14232.013575412364,-0.0024149544633625952,7.087753297731671,0.03211973802846346,0.037296970396974105,6.292764689906709
1959-05-01,14197.643910705785,-0.004263107774546193,7.086792044227587,0.0324678304749586,0.03818725034834358,6.283001155793127
1959-06-01,14137.117824569817,0.0015057592852438795,7.085741087617474,0.0329114189300721,0.03970943544191763,6.273248254779979
1959-07-01,14158.40492100075,0.000587643093574286,7.084478210324196,0.03313607154616727,0.040072491765842155,6.2654675582109505
1959-08-01,14166.725009868604,-0.017430374736029486,7.0832474694215115,0.03339527406434084,0.04066802921593826,6.257499224110936
1959-09-01,13919.793684164313,0.00825603031348554,7.082067418842121,0.034315062855027056,0.04442853399971458,6.239668032011148
1959-10-01,14034.715922778238,0.0022712816050665108,7.080341853210089,0.03436040782585459,0.04384154281434838,6.235328829639226
1959-11-01,14066.592714885977,-0.009006727734903852,7.078944556389112,0.034601855835955986,0.04414116272047064,6.227884714448769
1959-12-01,13939.898744145217,0.004832877201579988,7.078185595205689,0.0352774666244986,0.046382994052873716,6.214402667601777
1960-01-01,14007.26856297813,0.022123617789322925,7.077115170057457,0.0354703869231312,0.04615408519552533,6.207357790417496
1960-02-01,14317.160018937857,0.022865123422397993,7.075881787921279,0.035056841661346594,0.04302624987351744,6.210117099017037
1960-03-01,14644.523649829092,0.005896785718452646,7.075842092185577,0.03460871174610025,0.03975813377879578,6.21507548685441
1960-04-01,14730.879267740947,-0.0017114947596619245,7.07677452177117,0.03473214341355302,0.03929489189822899,6.211904281028414
1960-05-01,14705.667445068997,0.02542197131530255,7.0777516438325305,0.035146697634125035,0.04025708759616986,6.204980909655787
1960-06-01,15079.51450102992,0.01867313451056063,7.07863483545324,0.03461244128620855,0.03644976239224973,6.2120145847848205
1960-07-01,15361.096303661601,0.009803614093169433,7.080730870539642,0.03429089194187873,0.034002959751537665,6.218675158743841
1960-08-01,15511.69056387071,0.00010491147896063424,7.083390139819445,0.03424402144781458,0.03297984200841997,6.221726729522131
1960-09-01,15513.317918268946,0.0007186991073762083,7.086049714780571,0.03453303825124232,0.033649188046646294,6.2201307388660965
1960-10-01,15524.46732600925,0.0027824784199688146,7.088262504347649,0.034791149829818124,0.03405053958061366,6.217624734527714
1960-11-01,15567.663821325381,0.009404618068720394,7.090303484740882,0.034987230870490604,0.03415388166105737,6.21603201580044
1960-12-01,15714.071753787182,0.003088735920987684,7.092430111587892,0.03494675483343812,0.03319639855584078,6.218638377498401
1961-01-01,15762.608371678083,0.004249055135935986,7.094783196054919,0.035114384498117435,0.0333003721404006,6.218300925781366
1961-02-01,15829.584563735509,0.005029019463520745,7.096757658055599,0.0352356932996547,0.03326991089351505,6.218906984449987
1961-03-01,15909.191852605982,0.0033033915561726523,7.098557399206951,0.035306917351931366,0.03304024303767994,6.219959384736206
1961-04-01,15961.746142637412,0.0071947031304739895,7.100500545717082,0.03542996221785377,0.03301155991760707,6.21982084927711
1961-05-01,16076.586167577676,-0.004928858929206137,7.102248249132672,0.035414794907461244,0.032416848901829276,6.222238986112017
1961-06-01,15997.346942294458,0.003477297860196682,7.103633850941159,0.03582498356675923,0.03378100531952066,6.217007337393629
1961-07-01,16052.974482585721,-0.0035919874430561105,7.105072252950936,0.03595015635240317,0.033752518140724774,6.21607533411555
1961-08-01,15995.312399820574,0.008046695056695308,7.106663189020445,0.0363440157934396,0.03498256168756719,6.211131026511765
1961-09-01,16124.021801038509,0.0054272262388619374,7.107835418215458,0.03630712426747862,0.03425662781394223,6.212500392982449
1961-10-01,16211.530515233087,0.0009365371550476009,7.10873902516023,0.03635154777459304,0.0340247026140279,6.212892077629555
1961-11-01,16226.713215900792,-0.004122446267305846,7.109280054218779,0.03655384283469032,0.03452178623381741,6.210518224078559
1961-12-01,16159.81946257326,0.0006756548286195319,7.109387833919741,0.03695989987409254,0.03584757337806321,6.204374700381951
1962-01-01,16170.737922622766,0.005409153436739977,7.109345739938512,0.03719999879066149,0.03640937069357886,6.200812253880375
1962-02-01,16258.207925231543,0.00884357241942979,7.108711498217847,0.03725230422953607,0.036143344854899784,6.199601414342827
1962-03-01,16401.988564428477,0.007207144309636426,7.108210716834282,0.03717407339537582,0.035313166672068075,6.20096307072476
1962-04-01,16520.20006297732,0.002884013699776977,7.110179872868858,0.03715261220736221,0.034750369959380745,6.20376808901205
1962-05-01,16567.844546282005,0.0013123481696482031,7.112269952882294,0.03726909950392776,0.03482113384661889,6.20406731087449
1962-06-01,16589.587326747336,-0.004393867777262361,7.1139936236161505,0.03742686739812573,0.03518858495898991,6.203308704187591
1962-07-01,16516.69487355426,0.006565574545868369,7.115504831910184,0.03782462676118592,0.036579733036192996,6.198884333226747
1962-08-01,16625.136464997944,0.004441159733258981,7.116903023316205,0.037816887572912794,0.036053664799711393,6.2002801396264955
1962-09-01,16698.971351626227,0.0063989012454550576,7.1187648181837915,0.037876649203382406,0.0358921842850044,6.201001517664685
1962-10-01,16805.826420205965,0.00313058178041703,7.120332707428464,0.0378368837980676,0.03543013718305277,6.203104999852692
1962-11-01,16858.438434201915,0.005049804551610082,7.121538136651927,0.03791138628628543,0.03552936525952877,6.203324785168319
1962-12-01,16943.570253339985,0.003870326943216762,7.1223472177301375,0.037912990926421974,0.03532744058941284,6.204688263369051
1963-01-01,17009.147409805773,-0.0005610764145963509,7.123113275450848,0.03793513213408972,0.035292267983874304,6.205606682192722
1963-02-01,16999.603978361738,0.0034180095761904283,7.12348778237022,0.03811491554787705,0.03592545430207883,6.20320129022183
1963-03-01,17057.708787551222,0.0016605369982272133,7.123744969471076,0.03816558409402915,0.035926963454340655,6.202833052858407
1963-04-01,17086.03374409794,0.0050747466526523954,7.1239698805239895,0.038299546790281136,0.03622679941597706,6.20119812770378
1963-05-01,17172.741036647905,-0.00020289844727927608,7.124234737602756,0.038297827445604504,0.03599351336513501,6.2018654833748705
1963-06-01,17169.25671415604,-0.0002495451605312171,7.124534046345976,0.038491114200299714,0.03662331456930601,6.19935434950087
1963-07-01,17164.972209233103,0.0013350522383699381,7.124769122898084,0.038682852314518845,0.037315072631967316,6.19687881470374
1963-08-01,17187.8883438026,-0.0009021414329207778,7.124454333056728,0.03879386709363408,0.03777120666159295,6.19525639405381
1963-09-01,17172.382437583237,0.0010970234956801939,7.12438107204927,0.038976337162969665,0.038500451060372365,6.1919868703854535
1963-10-01,17191.22094459407,0.0019487619300797565,7.12375950425183,0.03909010009867764,0.03892906671966956,6.189370228945112
1963-11-01,17224.722541502488,0.0031232710090214333,7.122731834992929,0.039174312346712536,0.039224349032345174,6.1869203843711835
1963-12-01,17278.5200180548,0.0017092149298021386,7.1216421076487295,0.03920668728963972,0.039290478426202924,6.184991656941246
1964-01-01,17308.052722434546,0.004431883161698957,7.120844932533164,0.03932351786387378,0.03958914720318241,6.18210696985404
1964-02-01,17384.759989856902,0.0003096756897729147,7.120120972248935,0.0393895703560998,0.03945634206528137,6.180652842216721
1964-03-01,17390.143627398298,0.0044078921637877855,7.119944827185216,0.03963373981251461,0.03998781955904329,6.176779590117211
1964-04-01,17466.797505220653,0.004928315328909472,7.121354996361359,0.039728241092644945,0.03982698695360587,6.176329643558716
1964-05-01,17552.87939111259,0.004896788051024892,7.123279561188589,0.03981219631059907,0.03962991193740284,6.176850748002926
1964-06-01,17638.83212117607,0.0027710414225290414,7.125396725164087,0.039903897811395694,0.03943276560129183,6.177624458783614
1964-07-01,17687.710055628886,0.0031238019290948937,7.127731834020882,0.04007400476606171,0.03956845574503376,6.177267741633632
1964-08-01,17742.96295842193,0.0028657627104113903,7.130236228213442,0.04022746313188508,0.03966913617789558,6.177398952678147
1964-09-01,17793.810080040384,0.003203264212627177,7.132722669637864,0.04036584688877931,0.03980353506513179,6.177521012143694
1964-10-01,17850.808355076064,0.004604274709658851,7.134061471319608,0.040453342944359205,0.03990143506311572,6.177394656438255
1964-11-01,17932.998380532306,-0.0017305576811348367,7.134191420586057,0.040456255930238605,0.03976569847488354,6.177583180239128
1964-12-01,17901.964292439097,0.0035952718223444258,7.133973953607485,0.04071350664028439,0.04074810054046196,6.173955932189112
1965-01-01,17966.32672022432,0.0010169987698775973,7.133572617692813,0.04075530415854822,0.04071719558761444,6.17286757536916
1965-02-01,17984.598452398008,0.003354696601645113,7.133080665378305,0.04089504583568537,0.041176473641634015,6.1703896370132325
1965-03-01,18044.93132370822,0.0041057211858019915,7.132199112298335,0.04092155400746811,0.041209103552375836,6.169006496228351
1965-04-01,18119.01878054031,0.0037651903636433115,7.131589506828973,0.040922559797971214,0.04111004939754803,6.168266688359971
1965-05-01,18187.240335451475,0.004878726807833855,7.130832135723406,0.04093330390387706,0.04104625821435626,6.1671256000206975
1965-06-01,18275.970912436558,0.003638477892161429,7.129937221330546,0.040885814867525516,0.040785175533835094,6.166565742765241
1965-07-01,18342.467628559243,0.0012864994802594953,7.129241451556632,0.04087239791202646,0.04078373370698851,6.1657609348425355
1965-08-01,18366.06520363006,0.0007508002175022899,7.128293220245676,0.04095324064655492,0.04114896504604615,6.1630790631604535
1965-09-01,18379.854449379607,-0.0008892856252519232,7.127420933377013,0.04105828276646739,0.04164347050981321,6.160087735599408
1965-10-01,18363.50950902355,-0.0013384328087664432,7.126200100743193,0.04123552055468194,0.04243400013561893,6.155660245924394
1965-11-01,18338.93118541258,-0.007927845400244826,7.124126879111138,0.04141523093385446,0.04326120368813524,6.149848816577486
1965-12-01,18193.5429741689,0.00025123981759178626,7.121877004888329,0.04191075187922011,0.045302903334837996,6.139336790953795
1966-01-01,18198.11391658708,-0.006419090037712127,7.119485844476368,0.04207595999659253,0.04602047997003855,6.1339244286294035
1966-02-01,18081.298584839966,0.0030082317643449485,7.116518528274888,0.042513379906130355,0.04770555889508721,6.122543150880657
1966-03-01,18135.691321583487,0.009317172533264362,7.11326672957363,0.04256715694317026,0.04784012846492902,6.116614946394274
1966-04-01,18304.664686636705,0.0021809123423632837,7.110979704485754,0.0423758598201891,0.04698295385146367,6.115920616121694
1966-05-01,18344.58555577461,0.00437391230573958,7.109674072539967,0.04250323418795654,0.047280671749870606,6.111204429389686
1966-06-01,18424.823164280704,-0.009840661609530454,7.108432185006166,0.04253554685197214,0.04715283334308862,6.107551337659161
1966-07-01,18243.51071430558,-0.005141069458593384,7.107044881910446,0.0431982976082399,0.04958724108282686,6.094597423260631
1966-08-01,18149.71955855474,-0.0011522029514435816,7.106764930701505,0.043707126926753714,0.05113591716113475,6.083903847596566
1966-09-01,18128.8073981115,0.010624758239084375,7.106817057453824,0.044097683803169696,0.05228005355158305,6.0771140152635565
1966-10-01,18321.42159387936,-0.001297699515068751,7.106519519821546,0.04395274380138492,0.051261534558095345,6.07776109312848
1966-11-01,18297.645893961613,0.02284305135052156,7.10591697914445,0.044320967447409654,0.05208893718126917,6.06940312244262
1966-12-01,18715.61995871104,0.018829753193767784,7.105380759822932,0.04361527113583086,0.048903175420045075,6.077993581714925
1967-01-01,19068.030463401923,0.0049467351265097825,7.10549819463786,0.04304892919823078,0.046367143836376856,6.085741223846541
1967-02-01,19162.35495948859,0.012023430233343513,7.106211390658984,0.04307059458393803,0.04604324335694865,6.084659345333756
1967-03-01,19392.75219745057,0.008890682194117705,7.106824738495914,0.04279068017188292,0.044562582862374356,6.088378356660957
1967-04-01,19565.16699410738,-0.0030317932970879147,7.1075738579019365,0.042644756477563606,0.04348303188599356,6.08945122187124
1967-05-01,19505.849451958242,2.006656388231498e-05,7.108802600039435,0.04304221300254718,0.04448470492428669,6.082196686085715
1967-06-01,19506.240867332348,-0.014817211829205035,7.110117956355634,0.04334466270118642,0.04508773419454326,6.07634460292034
1967-07-01,19217.21276440959,0.00023072131877022173,7.111292147569608,0.044366019281799396,0.04873728011189837,6.062238072832623
1967-08-01,19221.646585081682,0.000792462784097836,7.111913013781703,0.04469407179314766,0.049401668890142636,6.05543202935707
1967-09-01,19236.87902464944,-0.005003695733132418,7.112818761428734,0.045013564530391514,0.050125924358958684,6.049812038793839
1967-10-01,19140.623535155017,-0.008879303649122039,7.113440559343182,0.0455946039029973,0.05177349004742515,6.0391720465448335
1967-11-01,18970.668126752844,0.0028468407888804226,7.113828027202602,0.0464015437105918,0.054109072685040616,6.024463008349983
1967-12-01,19024.674598568396,0.010527479445805232,7.113677103485107,0.04669547196379198,0.05459936178331026,6.0183187721657765
1968-01-01,19224.956469367957,0.005207796137787657,7.112936207060202,0.04660503635686353,0.05371263409796012,6.017627403002353
1968-02-01,19325.07612341827,-0.005436963412302931,7.112166600991635,0.046728292554191864,0.05355465731095288,6.012605472068484
1968-03-01,19220.006391595274,0.005247044249403698,7.11108023516442,0.047374000800154636,0.05532847294839627,5.999789873903144
1968-04-01,19320.854615605796,-0.008518767466973443,7.109857575235626,0.04752847576914476,0.055391556389081664,5.995315447278991
1968-05-01,19156.26474787225,0.011986784158241726,7.11034325314849,0.048365424427141646,0.05772042421510348,5.980980039729139
1968-06-01,19385.88675868313,0.01633952757107382,7.110773264740579,0.04822477050178997,0.056512588106966355,5.981475630585813
1968-07-01,19702.64298986635,0.012457721972620517,7.111432601111613,0.04784520011514637,0.05451535245076733,5.98603343511673
1968-08-01,19948.093038359904,0.001109579644607006,7.112127758186701,0.04762036888135723,0.053045581962006816,5.9878442813054376
1968-09-01,19970.227036343997,-0.0025508700268037643,7.112912791740821,0.047934139268396514,0.05367109321320762,5.982531858977314
1968-10-01,19919.28558276852,-0.0026027890400543985,7.114180212377203,0.048441571873764966,0.054921556339439626,5.9744464267745725
1968-11-01,19867.439884567975,-0.015178261741120025,7.115406140459974,0.04897295515631672,0.056203710655636785,5.965852463019492
1968-12-01,19565.886681874035,0.0003706307006710041,7.1163014161170715,0.05018662993821743,0.05977335011960894,5.946859106886947
1969-01-01,19573.13840016419,-0.0007397080349632601,7.1164303997805165,0.050645316286147324,0.06068680484943978,5.938834367712661
1969-02-01,19558.65999242014,0.0019680168069979853,7.116493874089037,0.05116892949671592,0.06161111912592987,5.928460736354225
1969-03-01,19597.151764007584,0.009020595547636123,7.116370441388169,0.051577789825915765,0.06207894417211346,5.9194599394569885
1969-04-01,19773.929743956338,0.0003795165493987174,7.116222092666326,0.051619976628229036,0.0614922993337681,5.917169761794995
1969-05-01,19781.434277540815,-0.010997103546932285,7.116040729954224,0.05210010020185374,0.0622221577301274,5.907044503185162
1969-06-01,19563.895796483863,-0.008624451962253588,7.1160996867711495,0.05323336197123285,0.06519037181541565,5.888615207363483
1969-07-01,19395.167916992552,0.006527780301180064,7.115926347321299,0.05429183705156637,0.06785466995207967,5.8717735037682095
1969-08-01,19521.775312059177,-0.01453863742247341,7.115517010029767,0.054510339119073326,0.0676678612007462,5.865709563563655
