Date,S&P Price,S&P Dividend,S&P Earnings,CPI,Long Rate,Real Price,Real Dividend,Real Earnings,CAPE10,Mean,Median
1943.11,11.33,0.61,0.99,17.4,2.48,156.91,8.4,13.66,10.63,14.67,15.02
1943.12,11.48,0.61,0.94,17.4,2.48,158.98,8.45,13.02,10.74,14.66,15.02
1944.01,11.85,0.61,0.94,17.4,2.48,164.11,8.49,12.97,11.05,14.66,15.02
1944.02,11.77,0.62,0.93,17.4,2.47,163,8.54,12.93,10.95,14.65,15.02
1944.03,12.1,0.62,0.93,17.4,2.46,167.57,8.59,12.88,11.22,14.65,15.01
1944.04,11.89,0.62,0.93,17.5,2.45,163.72,8.58,12.76,10.94,14.64,15.01
1944.05,12.1,0.63,0.92,17.5,2.44,166.61,8.63,12.71,11.1,14.64,15.01
1944.06,12.67,0.63,0.92,17.6,2.43,173.47,8.63,12.6,11.53,14.64,15
1944.07,13,0.63,0.91,17.7,2.43,176.98,8.62,12.43,11.74,14.63,15
1944.08,12.81,0.64,0.91,17.7,2.42,174.39,8.67,12.34,11.54,14.63,15
1944.09,12.6,0.64,0.9,17.7,2.41,171.54,8.71,12.25,11.33,14.62,14.99
1944.1,12.91,0.64,0.91,17.7,2.4,175.76,8.71,12.39,11.58,14.62,14.97
1944.11,12.82,0.64,0.92,17.7,2.39,174.53,8.71,12.52,11.48,14.61,14.95
1944.12,13.1,0.64,0.93,17.8,2.38,177.34,8.66,12.59,11.64,14.61,14.95
1945.01,13.49,0.64,0.94,17.8,2.37,182.62,8.71,12.73,11.96,14.61,14.95
1945.02,13.94,0.65,0.95,17.8,2.36,188.71,8.75,12.86,12.34,14.6,14.93
1945.03,13.93,0.65,0.96,17.8,2.34,188.58,8.8,13,12.32,14.6,14.92
1945.04,14.28,0.65,0.97,17.8,2.33,193.32,8.8,13.18,12.63,14.6,14.91
1945.05,14.82,0.65,0.99,17.9,2.31,199.5,8.75,13.28,13.04,14.6,14.9
1945.06,15.09,0.65,1,18.1,2.3,200.89,8.65,13.31,13.13,14.6,14.9
1945.07,14.78,0.65,1,18.1,2.28,196.77,8.7,13.27,12.87,14.59,14.9
1945.08,14.83,0.66,0.99,18.1,2.27,197.43,8.74,13.22,12.92,14.59,14.87
1945.09,15.84,0.66,0.99,18.1,2.25,210.88,8.79,13.18,13.8,14.59,14.83
1945.1,16.5,0.66,0.98,18.1,2.24,219.67,8.79,13.05,14.37,14.59,14.83
1945.11,17.04,0.66,0.97,18.1,2.22,226.86,8.79,12.91,14.85,14.59,14.83
1945.12,17.33,0.66,0.96,18.2,2.21,229.45,8.74,12.71,15.02,14.59,14.84
1946.01,18.02,0.67,0.94,18.2,2.19,238.58,8.83,12.45,15.62,14.59,14.85
1946.02,18.07,0.67,0.92,18.1,2.2,240.57,8.96,12.25,15.76,14.59,14.87
1946.03,17.53,0.68,0.9,18.3,2.2,230.83,8.95,11.85,15.13,14.59,14.9
1946.04,18.66,0.68,0.88,18.4,2.21,244.37,8.91,11.52,16.04,14.6,14.9
1946.05,18.7,0.68,0.86,18.5,2.21,243.57,8.86,11.2,16.01,14.6,14.9
1946.06,18.58,0.68,0.84,18.7,2.22,239.42,8.76,10.82,15.77,14.6,14.91
1946.07,18.05,0.68,0.86,19.8,2.22,219.67,8.32,10.43,14.51,14.6,14.9
1946.08,17.7,0.69,0.87,20.2,2.23,211.14,8.19,10.42,13.98,14.6,14.9
1946.09,15.09,0.69,0.89,20.4,2.23,178.24,8.15,10.51,11.84,14.59,14.9
1946.1,14.75,0.7,0.95,20.8,2.24,170.88,8.07,10.97,11.39,14.59,14.87
1946.11,14.69,0.7,1,21.3,2.24,166.19,7.96,11.35,11.11,14.59,14.85
1946.12,15.13,0.71,1.06,21.5,2.25,169.57,7.96,11.88,11.37,14.58,14.84
1947.01,15.21,0.71,1.13,21.5,2.25,170.47,7.99,12.66,11.47,14.58,14.83
1947.02,15.8,0.72,1.2,21.5,2.27,177.08,8.03,13.45,11.95,14.57,14.83
1947.03,15.16,0.72,1.27,21.9,2.28,166.81,7.92,13.97,11.29,14.57,14.83
1947.04,14.6,0.73,1.33,21.9,2.3,160.64,8.07,14.6,10.9,14.57,14.82
1947.05,14.34,0.75,1.38,21.9,2.31,157.78,8.22,15.22,10.73,14.56,14.81
1947.06,14.84,0.76,1.44,22,2.33,162.54,8.32,15.77,11.08,14.56,14.81
1947.07,15.77,0.77,1.48,22.2,2.35,171.17,8.36,16.03,11.7,14.55,14.81
1947.08,15.46,0.78,1.51,22.5,2.36,165.57,8.35,16.21,11.34,14.55,14.79
1947.09,15.06,0.79,1.55,23,2.38,157.78,8.28,16.24,10.83,14.54,14.77
1947.1,15.45,0.81,1.57,23,2.39,161.87,8.45,16.45,11.13,14.54,14.77
1947.11,15.27,0.82,1.59,23.1,2.41,159.29,8.59,16.59,10.98,14.54,14.76
1947.12,15.03,0.84,1.61,23.4,2.42,154.78,8.65,16.58,10.68,14.53,14.76
1948.01,14.83,0.84,1.64,23.7,2.44,150.78,8.57,16.71,10.42,14.53,14.76
1948.02,14.1,0.85,1.68,23.5,2.43,144.58,8.68,17.19,10,14.52,14.76
1948.03,14.3,0.85,1.71,23.4,2.42,147.26,8.75,17.61,10.19,14.52,14.75
1948.04,15.4,0.85,1.76,23.8,2.41,155.92,8.61,17.82,10.78,14.51,14.75
1948.05,16.15,0.85,1.81,23.9,2.4,162.83,8.57,18.25,11.24,14.51,14.75
1948.06,16.82,0.85,1.86,24.1,2.39,168.18,8.5,18.6,11.58,14.5,14.75
1948.07,16.42,0.86,1.93,24.4,2.38,162.16,8.46,19.06,11.13,14.5,14.75
1948.08,15.94,0.86,2,24.5,2.36,156.78,8.49,19.67,10.72,14.49,14.75
1948.09,15.76,0.87,2.07,24.5,2.35,155.01,8.56,20.36,10.55,14.49,14.75
1948.1,16.19,0.89,2.14,24.4,2.34,159.89,8.79,21.17,10.83,14.48,14.74
1948.11,15.29,0.91,2.22,24.2,2.33,152.25,9.06,22.07,10.25,14.48,14.74
1948.12,15.19,0.93,2.29,24.1,2.32,151.88,9.3,22.9,10.16,14.47,14.73
1949.01,15.36,0.95,2.32,24,2.31,154.22,9.5,23.29,10.25,14.47,14.72
1949.02,14.77,0.96,2.35,23.8,2.31,149.54,9.75,23.79,9.87,14.46,14.7
1949.03,14.91,0.98,2.38,23.8,2.31,150.96,9.92,24.1,9.9,14.46,14.69
1949.04,14.89,0.99,2.39,23.9,2.31,150.13,10.02,24.06,9.78,14.45,14.68
1949.05,14.78,1.01,2.39,23.8,2.31,149.64,10.19,24.23,9.69,14.45,14.67
1949.06,13.97,1.02,2.4,23.9,2.31,140.85,10.28,24.2,9.07,14.44,14.66
1949.07,14.76,1.03,2.4,23.7,2.32,150.07,10.44,24.37,9.61,14.43,14.65
1949.08,15.29,1.03,2.39,23.8,2.32,154.81,10.46,24.23,9.85,14.43,14.64
1949.09,15.49,1.04,2.39,23.9,2.32,156.18,10.49,24.1,9.88,14.42,14.64
1949.1,15.89,1.07,2.37,23.7,2.32,161.56,10.91,24.06,10.17,14.42,14.61
1949.11,16.11,1.11,2.34,23.8,2.32,163.11,11.2,23.73,10.22,14.41,14.59
1949.12,16.54,1.14,2.32,23.6,2.32,168.88,11.64,23.69,10.53,14.41,14.59
1950.01,16.88,1.15,2.34,23.5,2.32,173.09,11.79,23.96,10.75,14.4,14.58
1950.02,17.21,1.16,2.35,23.5,2.34,176.47,11.89,24.13,10.91,14.4,14.57
1950.03,17.35,1.17,2.37,23.6,2.36,177.15,11.95,24.2,10.91,14.4,14.57
1950.04,17.84,1.18,2.43,23.6,2.38,182.15,12.05,24.78,11.18,14.39,14.56
1950.05,18.44,1.19,2.48,23.7,2.4,187.49,12.1,25.25,11.46,14.39,14.55
1950.06,18.74,1.2,2.54,23.8,2.42,189.74,12.15,25.72,11.55,14.38,14.53
1950.07,17.38,1.24,2.6,24.1,2.45,173.78,12.43,26,10.54,14.38,14.51
1950.08,18.43,1.29,2.66,24.3,2.47,182.76,12.76,26.38,11.04,14.38,14.51
1950.09,19.08,1.33,2.72,24.4,2.49,188.43,13.13,26.86,11.34,14.37,14.5
1950.1,19.87,1.38,2.76,24.6,2.51,194.63,13.49,27.04,11.66,14.37,14.5
1950.11,19.83,1.42,2.8,24.7,2.53,193.46,13.89,27.32,11.54,14.37,14.49
1950.12,19.75,1.47,2.84,25,2.55,190.36,14.17,27.37,11.31,14.36,14.47
1951.01,21.21,1.49,2.84,25.4,2.57,201.22,14.1,26.91,11.9,14.36,14.44
1951.02,22,1.5,2.83,25.7,2.58,206.28,14.1,26.57,12.14,14.36,14.44
1951.03,21.63,1.52,2.83,25.8,2.59,202.02,14.2,26.43,11.84,14.35,14.44
1951.04,21.92,1.53,2.79,25.8,2.6,204.73,14.32,26.09,11.95,14.35,14.43
1951.05,21.93,1.55,2.76,25.9,2.61,204.03,14.39,25.65,11.86,14.35,14.43
1951.06,21.55,1.56,2.72,25.9,2.62,200.5,14.51,25.31,11.62,14.34,14.43
1951.07,21.93,1.55,2.65,25.9,2.63,204.03,14.39,24.65,11.78,14.34,14.42
1951.08,22.89,1.53,2.58,25.9,2.63,212.96,14.27,24,12.26,14.34,14.4
1951.09,23.48,1.52,2.51,26.1,2.64,216.78,14.03,23.17,12.44,14.34,14.37
1951.1,23.36,1.48,2.49,26.2,2.65,214.85,13.64,22.87,12.31,14.33,14.37
1951.11,22.71,1.45,2.46,26.4,2.66,207.29,13.2,22.48,11.85,14.33,14.37
1951.12,23.41,1.41,2.44,26.5,2.67,212.87,12.82,22.19,12.15,14.33,14.37
1952.01,24.19,1.41,2.43,26.5,2.68,219.96,12.85,22.07,12.53,14.33,14.36
1952.02,23.75,1.42,2.41,26.3,2.69,217.6,12.98,22.11,12.36,14.32,14.36
1952.03,23.81,1.42,2.4,26.3,2.71,218.15,13.01,21.99,12.36,14.32,14.35
1952.04,23.74,1.43,2.38,26.4,2.72,216.69,13.05,21.72,12.24,14.32,14.35
1952.05,23.73,1.44,2.36,26.4,2.73,216.6,13.14,21.54,12.2,14.32,14.35
1952.06,24.38,1.45,2.34,26.5,2.74,221.69,13.19,21.28,12.45,14.32,14.34
1952.07,25.08,1.45,2.35,26.7,2.76,226.35,13.09,21.18,12.67,14.31,14.34
1952.08,25.18,1.45,2.35,26.7,2.77,227.25,13.09,21.24,12.68,14.31,14.33
1952.09,24.78,1.45,2.36,26.7,2.78,223.64,13.09,21.3,12.43,14.31,14.33
1952.1,24.26,1.44,2.37,26.7,2.79,218.95,12.97,21.42,12.13,14.31,14.33
1952.11,25.03,1.42,2.39,26.7,2.81,225.9,12.85,21.54,12.47,14.3,14.33
1952.12,26.04,1.41,2.4,26.7,2.82,235.01,12.73,21.66,12.93,14.3,14.33
1953.01,26.18,1.41,2.41,26.6,2.83,237.16,12.77,21.83,13.01,14.3,14.33
1953.02,25.86,1.41,2.42,26.5,2.8,235.15,12.82,22.01,12.86,14.3,14.3
1953.03,25.99,1.41,2.43,26.6,2.77,235.44,12.77,22.01,12.83,14.3,14.28
1953.04,24.71,1.41,2.46,26.6,2.83,223.85,12.8,22.25,12.16,14.3,14.25
1953.05,24.84,1.42,2.48,26.7,3.05,224.18,12.79,22.41,12.14,14.29,14.21
1953.06,23.95,1.42,2.51,26.8,3.11,215.34,12.77,22.57,11.62,14.29,14.19
1953.07,24.29,1.42,2.52,26.8,2.93,218.4,12.77,22.69,11.75,14.29,14.17
1953.08,24.39,1.42,2.54,26.9,2.95,218.48,12.72,22.72,11.72,14.28,14.17
1953.09,23.27,1.42,2.55,26.9,2.87,208.45,12.72,22.84,11.14,14.28,14.16
1953.1,23.97,1.43,2.54,27,2.66,213.93,12.76,22.64,11.39,14.28,14.15
1953.11,24.5,1.44,2.52,26.9,2.68,219.47,12.9,22.6,11.64,14.27,14.14
1953.12,24.83,1.45,2.51,26.9,2.59,222.42,12.99,22.48,11.75,14.27,14.12
1954.01,25.46,1.46,2.52,26.9,2.48,228.07,13.05,22.6,12,14.27,14.11
1954.02,26.02,1.46,2.54,26.9,2.47,233.08,13.11,22.72,12.22,14.27,14.08
1954.03,26.57,1.47,2.55,26.9,2.37,238.01,13.17,22.84,12.42,14.26,14.05
1954.04,27.63,1.46,2.57,26.8,2.29,248.43,13.16,23.14,12.91,14.26,14.05
1954.05,28.73,1.46,2.6,26.9,2.37,257.36,13.05,23.26,13.31,14.26,14.05
1954.06,28.96,1.45,2.62,26.9,2.38,259.42,12.99,23.47,13.36,14.26,14.04
1954.07,30.13,1.46,2.62,26.9,2.3,269.9,13.05,23.5,13.83,14.26,14.03
1954.08,30.73,1.46,2.63,26.9,2.36,275.28,13.11,23.53,14.04,14.26,14.04
1954.09,31.45,1.47,2.63,26.8,2.38,282.78,13.22,23.65,14.36,14.26,14.04
1954.1,32.18,1.49,2.68,26.8,2.43,289.34,13.43,24.07,14.62,14.26,14.05
1954.11,33.44,1.52,2.72,26.8,2.48,300.67,13.64,24.49,15.12,14.26,14.05
1954.12,34.97,1.54,2.77,26.7,2.51,315.6,13.9,25,15.79,14.26,14.05
1955.01,35.6,1.55,2.83,26.7,2.61,321.29,13.96,25.57,15.99,14.27,14.05
1955.02,36.79,1.55,2.9,26.7,2.65,332.03,14.02,26.14,16.44,14.27,14.08
1955.03,36.5,1.56,2.96,26.7,2.68,329.41,14.08,26.71,16.22,14.27,14.11
1955.04,37.76,1.56,3.05,26.7,2.75,340.78,14.11,27.5,16.69,14.27,14.12
1955.05,37.6,1.57,3.13,26.7,2.76,339.34,14.14,28.28,16.52,14.27,14.14
1955.06,39.78,1.57,3.22,26.7,2.78,359.01,14.17,29.06,17.37,14.28,14.15
1955.07,42.69,1.59,3.29,26.8,2.9,383.84,14.27,29.61,18.45,14.28,14.16
1955.08,42.43,1.6,3.37,26.8,2.97,381.5,14.42,30.27,18.22,14.29,14.17
1955.09,44.34,1.62,3.44,26.9,2.97,397.19,14.51,30.82,18.84,14.29,14.17
1955.1,42.11,1.63,3.5,26.9,2.88,377.22,14.57,31.35,17.77,14.3,14.19
1955.11,44.95,1.63,3.56,26.9,2.89,402.66,14.63,31.89,18.84,14.3,14.21
1955.12,45.37,1.64,3.62,26.8,2.96,407.94,14.75,32.55,18.94,14.31,14.25
1956.01,44.15,1.67,3.64,26.8,2.9,396.97,15.02,32.76,18.29,14.31,14.28
1956.02,44.43,1.7,3.67,26.8,2.84,399.48,15.29,32.97,18.27,14.32,14.3
1956.03,47.49,1.73,3.69,26.8,2.96,427,15.55,33.18,19.37,14.32,14.33
1956.04,48.05,1.75,3.66,26.9,3.18,430.43,15.71,32.79,19.37,14.33,14.33
1956.05,46.54,1.78,3.63,27,3.07,415.36,15.86,32.4,18.54,14.33,14.33
1956.06,46.27,1.8,3.6,27.2,3,409.91,15.95,31.89,18.16,14.34,14.33
1956.07,48.78,1.81,3.55,27.4,3.11,428.99,15.95,31.25,18.86,14.34,14.33
1956.08,48.49,1.83,3.51,27.3,3.33,428,16.12,30.95,18.67,14.35,14.33
1956.09,46.84,1.84,3.46,27.4,3.38,411.93,16.18,30.43,17.84,14.35,14.34
1956.1,46.24,1.81,3.44,27.5,3.34,405.18,15.83,30.17,17.42,14.35,14.34
1956.11,45.76,1.77,3.43,27.5,3.49,400.97,15.54,30.03,17.12,14.36,14.35
1956.12,46.44,1.74,3.41,27.6,3.59,405.45,15.19,29.77,17.2,14.36,14.35
1957.01,45.43,1.74,3.41,27.6,3.46,396.64,15.16,29.74,16.72,14.36,14.35
1957.02,43.47,1.73,3.4,27.7,3.34,378.15,15.08,29.61,15.84,14.36,14.35
1957.03,44.03,1.73,3.4,27.8,3.41,381.65,15,29.47,15.9,14.36,14.36
1957.04,45.05,1.73,3.41,27.9,3.48,389.09,14.94,29.42,16.12,14.37,14.36
1957.05,46.78,1.73,3.41,28,3.6,402.59,14.89,29.38,16.6,14.37,14.36
1957.06,47.55,1.73,3.42,28.1,3.8,407.76,14.84,29.33,16.73,14.37,14.37
1957.07,48.51,1.74,3.44,28.3,3.93,413.05,14.82,29.26,16.87,14.37,14.37
1957.08,45.84,1.75,3.45,28.3,3.93,390.32,14.9,29.4,15.87,14.38,14.37
1957.09,43.98,1.76,3.47,28.3,3.92,374.48,14.99,29.55,15.16,14.38,14.37
1957.1,41.24,1.77,3.44,28.3,3.97,351.15,15.07,29.26,14.15,14.38,14.37
1957.11,40.35,1.78,3.4,28.4,3.72,342.36,15.1,28.88,13.74,14.38,14.37
1957.12,40.33,1.79,3.37,28.4,3.21,342.19,15.19,28.59,13.67,14.37,14.37
1958.01,41.12,1.78,3.29,28.6,3.09,346.45,15.03,27.75,13.79,14.37,14.36
1958.02,41.26,1.78,3.22,28.6,3.05,347.63,14.97,27.1,13.78,14.37,14.36
1958.03,42.11,1.77,3.14,28.8,2.98,352.33,14.81,26.27,13.93,14.37,14.36
1958.04,42.34,1.76,3.07,28.9,2.88,353.03,14.65,25.6,13.91,14.37,14.35
1958.05,43.7,1.74,3,28.9,2.92,364.37,14.54,25.01,14.32,14.37,14.35
1958.06,44.75,1.73,2.93,28.9,2.97,373.12,14.42,24.43,14.64,14.37,14.35
1958.07,45.98,1.73,2.91,29,3.2,382.06,14.37,24.21,14.96,14.37,14.36
1958.08,47.7,1.73,2.9,28.9,3.54,397.72,14.42,24.15,15.54,14.37,14.36
1958.09,48.96,1.73,2.88,28.9,3.76,408.23,14.42,24.01,15.93,14.38,14.36
1958.1,50.95,1.74,2.88,28.9,3.8,424.82,14.48,24.04,16.56,14.38,14.37
1958.11,52.5,1.74,2.89,29,3.74,436.23,14.49,23.99,16.99,14.38,14.37
1958.12,53.49,1.75,2.89,28.9,3.86,446,14.59,24.1,17.36,14.38,14.37
1959.01,55.62,1.76,2.96,29,4.02,462.16,14.6,24.62,17.98,14.39,14.37
1959.02,54.77,1.76,3.04,28.9,3.96,456.67,14.7,25.32,17.76,14.39,14.4
1959.03,56.16,1.77,3.11,28.9,3.99,468.26,14.76,25.93,18.2,14.4,14.42
1959.04,57.1,1.78,3.21,29,4.12,474.46,14.76,26.64,18.43,14.4,14.43
1959.05,57.96,1.78,3.3,29,4.31,481.6,14.82,27.45,18.69,14.41,14.43
1959.06,57.46,1.79,3.4,29.1,4.34,475.81,14.82,28.15,18.45,14.41,14.43
1959.07,59.74,1.8,3.41,29.2,4.4,492.99,14.83,28.14,19.09,14.41,14.44
1959.08,59.4,1.8,3.42,29.2,4.43,490.19,14.88,28.22,18.96,14.42,14.44
1959.09,57.05,1.81,3.43,29.3,4.68,469.19,14.89,28.21,18.12,14.42,14.44
1959.1,57,1.82,3.42,29.4,4.53,467.18,14.89,28,18.02,14.43,14.47
1959.11,57.23,1.82,3.4,29.4,4.53,469.07,14.94,27.89,18.07,14.43,14.49
1959.12,59.06,1.83,3.39,29.4,4.69,484.07,15,27.78,18.62,14.44,14.5
1960.01,58.03,1.87,3.39,29.3,4.72,477.25,15.35,27.88,18.34,14.44,14.5
1960.02,55.78,1.9,3.39,29.4,4.49,457.18,15.6,27.78,17.55,14.44,14.51
1960.03,55.02,1.94,3.39,29.4,4.25,450.95,15.9,27.78,17.29,14.45,14.51
1960.04,55.73,1.94,3.35,29.5,4.28,455.22,15.87,27.34,17.43,14.45,14.53
1960.05,55.22,1.95,3.3,29.5,4.35,451.06,15.9,26.98,17.26,14.45,14.55
1960.06,57.26,1.95,3.26,29.6,4.15,466.14,15.87,26.54,17.82,14.46,14.56
1960.07,55.84,1.95,3.26,29.6,3.9,454.58,15.87,26.57,17.38,14.46,14.57
1960.08,56.51,1.95,3.27,29.6,3.8,460.04,15.87,26.59,17.58,14.46,14.57
1960.09,54.81,1.95,3.27,29.6,3.8,446.2,15.87,26.62,17.05,14.46,14.58
1960.1,53.73,1.95,3.27,29.8,3.89,434.47,15.77,26.44,16.61,14.47,14.59
1960.11,55.47,1.95,3.27,29.8,3.93,448.54,15.77,26.44,17.15,14.47,14.59
1960.12,56.8,1.95,3.27,29.8,3.84,459.29,15.77,26.44,17.56,14.47,14.6
1961.01,59.72,1.95,3.21,29.8,3.84,482.9,15.74,25.96,18.47,14.48,14.62
1961.02,62.17,1.94,3.15,29.8,3.78,502.72,15.71,25.47,19.23,14.48,14.63
1961.03,64.12,1.94,3.09,29.8,3.74,518.48,15.69,24.99,19.84,14.49,14.64
1961.04,65.83,1.94,3.07,29.8,3.78,532.31,15.69,24.82,20.38,14.49,14.64
1961.05,66.5,1.94,3.05,29.8,3.71,537.73,15.69,24.66,20.6,14.5,14.64
1961.06,65.62,1.94,3.03,29.8,3.88,530.61,15.69,24.5,20.33,14.51,14.64
1961.07,65.44,1.95,3.04,30,3.92,525.63,15.64,24.39,20.15,14.51,14.65
1961.08,67.79,1.95,3.04,29.9,4.04,546.33,15.74,24.53,20.94,14.52,14.66
1961.09,67.26,1.96,3.05,30,3.98,540.25,15.74,24.5,20.71,14.52,14.67
1961.1,68,1.98,3.1,30,3.92,546.19,15.9,24.87,20.92,14.53,14.68
1961.11,71.08,2,3.14,30,3.94,570.93,16.06,25.25,21.86,14.54,14.69
1961.12,71.74,2.02,3.19,30,4.06,576.23,16.23,25.62,22.04,14.55,14.7
1962.01,69.07,2.03,3.25,30,4.08,554.79,16.28,26.1,21.2,14.55,14.72
1962.02,70.22,2.03,3.31,30.1,4.04,562.15,16.28,26.5,21.45,14.56,14.73
1962.03,70.29,2.04,3.37,30.1,3.93,562.71,16.33,26.98,21.44,14.57,14.74
1962.04,68.05,2.05,3.4,30.2,3.84,542.97,16.33,27.16,20.66,14.57,14.74
1962.05,62.99,2.05,3.44,30.2,3.87,502.6,16.38,27.42,19.09,14.58,14.75
1962.06,55.63,2.06,3.47,30.2,3.91,443.87,16.44,27.69,16.83,14.58,14.75
1962.07,56.97,2.07,3.49,30.3,4.01,453.07,16.44,27.75,17.14,14.58,14.75
1962.08,58.52,2.07,3.51,30.3,3.98,465.39,16.49,27.91,17.57,14.59,14.75
1962.09,58,2.08,3.53,30.4,3.98,459.74,16.49,27.98,17.32,14.59,14.75
1962.1,56.17,2.1,3.58,30.4,3.93,445.23,16.62,28.35,16.74,14.59,14.75
1962.11,60.04,2.11,3.62,30.4,3.92,475.91,16.75,28.72,17.85,14.59,14.75
1962.12,62.64,2.13,3.67,30.4,3.86,496.52,16.88,29.09,18.59,14.6,14.76
1963.01,65.06,2.14,3.68,30.4,3.83,515.7,16.94,29.2,19.26,14.6,14.76
1963.02,65.92,2.14,3.7,30.4,3.92,522.52,16.99,29.3,19.47,14.61,14.76
1963.03,65.67,2.15,3.71,30.5,3.93,518.83,16.99,29.31,19.29,14.61,14.76
1963.04,68.76,2.17,3.75,30.5,3.97,543.24,17.12,29.65,20.15,14.62,14.77
1963.05,70.14,2.18,3.8,30.5,3.93,554.15,17.25,30,20.51,14.62,14.77
1963.06,70.11,2.2,3.84,30.6,3.99,552.1,17.32,30.24,20.38,14.63,14.79
1963.07,69.07,2.2,3.88,30.7,4.02,542.14,17.29,30.45,19.97,14.64,14.81
1963.08,70.98,2.21,3.92,30.7,4,557.13,17.32,30.77,20.47,14.64,14.81
1963.09,72.85,2.21,3.96,30.7,4.08,571.81,17.35,31.08,20.96,14.65,14.81
1963.1,73.03,2.23,3.98,30.8,4.11,571.36,17.47,31.14,20.89,14.65,14.82
1963.11,72.62,2.26,4,30.8,4.12,568.15,17.66,31.29,20.72,14.66,14.83
1963.12,74.17,2.28,4.02,30.9,4.13,578.4,17.78,31.35,21.04,14.67,14.83
1964.01,76.45,2.3,4.07,30.9,4.17,596.18,17.91,31.77,21.63,14.67,14.83
1964.02,77.39,2.31,4.13,30.9,4.15,603.51,18.04,32.18,21.83,14.68,14.84
1964.03,78.8,2.33,4.18,30.9,4.22,614.51,18.17,32.6,22.17,14.69,14.85
1964.04,79.94,2.35,4.23,30.9,4.23,623.4,18.3,32.99,22.42,14.7,14.87
1964.05,80.72,2.36,4.28,30.9,4.2,629.48,18.43,33.38,22.57,14.7,14.9
1964.06,80.24,2.38,4.33,31,4.17,623.72,18.5,33.66,22.3,14.71,14.9
1964.07,83.22,2.4,4.38,31.1,4.19,644.8,18.6,33.91,22.98,14.72,14.9
1964.08,82,2.42,4.42,31,4.19,637.4,18.81,34.38,22.65,14.73,14.91
1964.09,83.41,2.44,4.47,31.1,4.2,646.27,18.91,34.63,22.89,14.74,14.92
1964.1,84.85,2.46,4.5,31.1,4.19,657.43,19.06,34.84,23.21,14.74,14.93
1964.11,85.44,2.48,4.52,31.2,4.15,659.88,19.15,34.94,23.23,14.75,14.95
1964.12,83.96,2.5,4.55,31.2,4.18,648.45,19.31,35.14,22.75,14.76,14.95
1965.01,86.12,2.52,4.59,31.2,4.19,665.13,19.44,35.48,23.27,14.77,14.95
1965.02,86.75,2.53,4.64,31.2,4.21,670,19.57,35.81,23.37,14.78,14.96
1965.03,86.83,2.55,4.68,31.3,4.21,668.47,19.63,36.03,23.25,14.79,14.96
1965.04,87.97,2.57,4.73,31.4,4.2,675.09,19.72,36.32,23.42,14.79,14.97
1965.05,89.28,2.59,4.79,31.4,4.21,685.15,19.88,36.73,23.71,14.8,14.99
1965.06,85.04,2.61,4.84,31.6,4.21,648.48,19.9,36.91,22.39,14.81,15
1965.07,84.91,2.63,4.89,31.6,4.2,647.49,20.03,37.26,22.3,14.82,15
1965.08,86.49,2.64,4.93,31.6,4.25,659.53,20.16,37.62,22.67,14.83,15
1965.09,89.38,2.66,4.98,31.6,4.29,681.57,20.28,37.98,23.37,14.83,15.01
1965.1,91.39,2.68,5.05,31.7,4.35,694.7,20.37,38.39,23.78,14.84,15.01
1965.11,92.15,2.7,5.12,31.7,4.45,700.48,20.52,38.92,23.93,14.85,15.01
1965.12,91.73,2.72,5.19,31.8,4.62,695.09,20.61,39.33,23.69,14.86,15.02
1966.01,93.32,2.74,5.24,31.8,4.61,707.14,20.76,39.71,24.06,14.87,15.02
1966.02,92.69,2.76,5.29,32,4.83,697.98,20.78,39.83,23.7,14.88,15.02
1966.03,88.88,2.78,5.34,32.1,4.87,667.2,20.87,40.09,22.61,14.89,15.02
1966.04,91.6,2.8,5.38,32.3,4.75,683.36,20.86,40.14,23.11,14.89,15.02
1966.05,86.78,2.81,5.42,32.3,4.78,647.4,20.99,40.43,21.85,14.9,15.02
1966.06,86.06,2.83,5.46,32.4,4.81,640.05,21.05,40.61,21.56,14.91,15.03
1966.07,85.84,2.85,5.48,32.5,5.02,636.45,21.13,40.61,21.38,14.91,15.04
1966.08,80.65,2.87,5.49,32.7,5.22,594.31,21.15,40.48,19.91,14.92,15.04
1966.09,77.81,2.89,5.51,32.7,5.18,573.38,21.3,40.6,19.16,14.92,15.05
1966.1,77.13,2.88,5.52,32.9,5.01,564.92,21.12,40.45,18.83,14.93,15.05
1966.11,80.99,2.88,5.54,32.9,5.16,593.19,21.07,40.55,19.71,14.93,15.05
1966.12,81.33,2.87,5.55,32.9,4.84,595.68,21.02,40.65,19.74,14.94,15.05
1967.01,84.45,2.88,5.52,32.9,4.58,618.53,21.09,40.41,20.43,14.94,15.05
1967.02,87.36,2.89,5.48,32.9,4.63,639.84,21.17,40.16,21.07,14.95,15.05
1967.03,89.42,2.9,5.45,33,4.54,652.95,21.18,39.8,21.44,14.95,15.05
1967.04,90.96,2.9,5.41,33.1,4.59,662.19,21.11,39.38,21.69,14.96,15.06
1967.05,92.59,2.9,5.37,33.2,4.85,672.02,21.05,38.98,21.95,14.97,15.06
1967.06,91.43,2.9,5.33,33.3,5.02,661.61,20.99,38.57,21.55,14.97,15.07
1967.07,93.01,2.91,5.32,33.4,5.16,671.03,20.97,38.38,21.8,14.98,15.08
1967.08,94.49,2.91,5.31,33.5,5.28,679.67,20.96,38.2,22.03,14.99,15.08
